"","folio","...1","X","anyo","staff_t","tot_veh","can_ton","reg","base","compact","truck","pickup","o_veh","n_orgs","a_10","a_20","a_15plus","POBTOT","P60","hoteles","ingpc2015","est_trs"
"3185",30141,1651,1651,2018,116,13,80,"pub",35,12,0,1,0,1,0.636363636363636,0.363636363636364,0.0909090909090909,161412,0.128131737417292,30,16428.2934204296,0
"3186",30142,3453,1599,2020,19,3,20,"pub",4,3,0,0,0,1,1,0,0,32631,0.151052679966903,0,14843.4669873361,0
"3187",30142,1652,1652,2018,17,2,23,"pub",3,2,0,0,0,1,1,0,0,32795,0.142643695685318,0,14843.4669873361,0
"3188",30143,1653,1653,2018,16,5,55,"pub",13,5,0,0,0,1,0.8,0.2,0,56955,0.156211043806514,5,14367.7033791186,0
"3189",30143,3454,1600,2020,48,3,50,"pub",36,3,0,0,0,1,0,1,0,57085,0.166313392309714,5,14367.7033791186,0
"3190",30144,1654,1654,2018,24,2,16,"pub",7,0,1,1,0,1,0.5,0,0.5,32318,0.123708150256823,0,15610.36858268,0
"3191",30144,3455,1601,2020,22,2,18,"pub",4,1,0,1,0,1,0.5,0.5,0,32400,0.130833333333333,0,15610.36858268,0
"3192",30145,3456,1602,2020,14,2,13.072,"pub",0,2,0,0,0,1,1,0,0,16574,0.114878725714975,0,20975.0035038542,0
"3193",30145,1655,1655,2018,15,1,13,"pub",1,1,0,0,0,1,1,0,0,16139,0.107565524505855,0,20975.0035038542,0
"3194",30146,3457,1603,2020,10,3,1,"pub",0,0,1,2,0,1,0,0.666666666666667,1,3925,0.095796178343949,0,12595.3682277319,0
"3195",30147,3458,1604,2020,2,1,2.5,"pub",0,1,0,0,0,1,1,0,0,24578,0.074334770933355,0,6511.11396786156,0
"3196",30147,1656,1656,2018,2,1,1,"pub",0,1,0,0,0,1,1,0,0,23940,0.0721386800334169,0,6511.11396786156,0
"3197",30148,3459,1605,2020,20,2,20,"pub",20,1,0,1,0,1,0,1,0,28130,0.155136864557412,5,18794.415939783,0
"3198",30148,1657,1657,2018,22,2,10,"pub",16,1,0,1,0,1,0,1,0,27904,0.149297591743119,5,18794.415939783,0
"3199",30149,1658,1658,2018,19,2,7,"pub",8,1,1,0,0,1,0.5,0.5,0,34028,0.0823145644763136,0,9213.43649963806,0
"3200",30149,3460,1606,2020,9,2,3.5,"pub",7,2,0,0,0,1,0.5,0.5,0,34385,0.0885560564199506,0,9213.43649963806,0
"3201",30150,3461,1607,2020,5,1,10,"pub",0,1,0,0,0,1,1,0,0,11631,0.166107815321125,0,13033.9507191437,0
"3202",30150,1659,1659,2018,5,1,8,"pub",0,1,0,0,0,1,1,0,0,11547,0.157876504719841,0,13033.9507191437,0
"3203",30151,3462,1608,2020,7,2,10,"pub",2,2,0,0,0,1,0.5,0.5,0.5,21902,0.231120445621404,9,13240.5117883191,0
"3204",30151,1660,1660,2018,24,1,12,"pub",5,0,1,0,0,1,1,0,0,22236,0.216001079330815,9,13240.5117883191,0
"3205",30152,3463,1609,2020,7,2,7,"pub",2,1,0,1,0,1,0,1,0,11561,0.212178877259753,3,16444.4470588235,0
"3206",30152,1661,1661,2018,15,1,3,"pub",1,1,0,0,0,1,0,0,1,11698,0.198922892802188,3,16444.4470588235,0
"3207",30154,3464,1610,2020,4,2,3,"pub",0,0,2,0,0,1,0,0,1,11991,0.221499457926778,0,13188.5114081817,0
"3208",30154,1662,1662,2018,5,1,8,"pub",0,0,0,1,0,1,0,1,1,12158,0.209327191972364,0,13188.5114081817,0
"3209",30155,1663,1663,2018,69,12,56,"pub",11,8,0,4,0,1,0.166666666666667,0.666666666666667,0.5,100319,0.144867871489947,7,14166.9050720453,0
"3210",30155,3465,1611,2020,30,9,40,"pub",9,9,0,0,0,1,0.777777777777778,0.111111111111111,0.111111111111111,99959,0.154333276643424,7,14166.9050720453,0
"3211",30156,1664,1664,2018,14,3,1,"pub",0,0,3,0,0,1,0,1,0.333333333333333,5952,0.0935819892473118,0,11375.3658927142,0
"3212",30157,3466,1612,2020,6,2,5,"pub",3,2,0,0,0,1,0,1,0.5,20145,0.171655497642095,0,14306.1046519861,0
"3213",30157,1665,1665,2018,6,2,9,"pub",4,2,0,0,0,1,0,1,0,19847,0.164105406358644,0,14306.1046519861,0
"3214",30158,1666,1666,2018,25,6,20,"pub",0,4,0,2,0,1,0.833333333333333,0.166666666666667,0.166666666666667,24662,0.16235504014273,180,15511.4541291406,0
"3215",30158,3467,1613,2020,36,6,20,"pub",1,4,0,1,1,1,1,0,0,24551,0.171439045252739,180,15511.4541291406,0
"3216",30159,1667,1667,2018,10,1,3,"pub",0,0,0,1,0,1,0,1,0,28447,0.0599711744647942,0,8036.41076165214,0
"3217",30160,1668,1668,2018,77,9,50,"pub",31,6,1,2,0,1,0.555555555555556,0.444444444444444,0.222222222222222,106715,0.148217214074872,19,19176.5925397745,0
"3218",30160,3468,1614,2020,71,10,40,"pub",32,6,0,4,0,1,0.6,0.4,0.2,107270,0.155775146825767,19,19176.5925397745,0
"3219",30161,3469,1615,2020,27,6,33,"pub",6,3,0,3,0,1,0.666666666666667,0.333333333333333,0,34408,0.187107649383864,6,15074.7802676746,0
"3220",30161,1669,1669,2018,30,5,30,"pub",3,0,2,0,3,1,0.8,0.2,0,34516,0.17600533086105,6,15074.7802676746,0
"3221",30162,1670,1670,2018,8,1,6,"pub",0,0,0,1,0,1,0,1,0,6407,0.120337131262681,0,10765.1967921036,0
"3222",30163,1671,1671,2018,13,1,1,"pub",0,0,0,1,0,1,0,1,1,5078,0.12800315084679,0,8974.61838059447,0
"3223",30163,3470,1616,2020,13,1,1,"pub",0,0,1,0,0,1,0,0,1,5040,0.133333333333333,0,8974.61838059447,0
"3224",30164,3471,1617,2020,13,3,12,"pub",7,2,1,0,0,1,0,0.666666666666667,1,16957,0.150498319278174,5,19328.5043330018,0
"3225",30164,1672,1672,2018,11,3,15,"pub",6,2,0,1,0,1,0,0.333333333333333,0.666666666666667,16831,0.143663478105876,5,19328.5043330018,0
"3226",30165,1673,1673,2018,6,1,2,"pub",0,0,0,1,0,1,0,0,1,8793,0.113726828158763,0,10046.7093980078,0
"3227",30166,3472,1618,2020,4,1,1.7,"pub",0,0,1,0,0,1,1,0,0,9405,0.146092503987241,0,13304.3697863683,0
"3228",30166,1674,1674,2018,3,1,2,"pub",0,0,0,1,0,1,1,0,0,9324,0.140819390819391,0,13304.3697863683,0
"3229",30167,3473,1619,2020,7,2,1,"pub",0,1,1,0,0,1,0,1,1,14619,0.169505438128463,0,13909.3412214435,0
"3230",30167,1675,1675,2018,9,1,1,"pub",0,0,1,0,0,1,0,1,0,14485,0.162236796686227,0,13909.3412214435,0
"3231",30168,1676,1676,2018,5,2,1,"pub",0,0,0,2,0,1,1,0,0,16008,0.0856446776611694,0,10140.8246498599,0
"3232",30168,3474,1620,2020,5,2,1.5,"pub",0,0,2,0,0,1,1,0,0,16343,0.0889065655020498,0,10140.8246498599,0
"3233",30169,1677,1677,2018,3,1,7,"pub",0,0,0,1,0,1,1,0,0,22967,0.159533243349153,3,15711.9220656644,0
"3234",30169,3475,1621,2020,3,1,8,"pub",1,0,1,0,0,1,0,1,0,22709,0.16927209476419,3,15711.9220656644,0
"3235",30170,3476,1622,2020,3,1,3,"pub",0,0,1,0,0,1,0,1,1,10824,0.110218033998522,0,11416.7292289301,0
"3236",30170,1678,1678,2018,3,1,1,"pub",0,0,1,0,0,1,1,0,0,10787,0.104014091035506,0,11416.7292289301,0
"3237",30172,1679,1679,2018,3,1,8,"pub",1,0,1,0,0,1,1,0,0,19983,0.140969824350698,0,14191.7835681035,0
"3238",30172,3477,1623,2020,5,1,8,"pub",3,1,0,0,0,1,0,1,0,19925,0.149962358845671,0,14191.7835681035,0
"3239",30173,3478,1624,2020,19,5,30,"pub",4,3,0,2,0,1,1,0,0,54537,0.136329464400315,5,11981.8555075045,0
"3240",30173,1680,1680,2018,29,5,30,"pub",4,3,0,2,0,1,1,0,0,54144,0.130226802600473,5,11981.8555075045,0
"3241",30174,3479,1625,2020,33,7,38.778,"priv",0,7,0,0,0,1,0.857142857142857,0.142857142857143,0,95602,0.157800046024142,22,23906.0810756808,0
"3242",30174,1681,1681,2018,33,10,100,"priv",0,10,0,0,0,1,1,0,0,95303,0.149858871179291,22,23906.0810756808,0
"3243",30175,1682,1682,2018,35,10,19,"pub",10,8,0,2,0,1,0.4,0.6,0.4,92134,0.135118414483253,8,21521.4691307673,0
"3244",30176,1683,1683,2018,10,1,1,"pub",0,0,0,1,0,1,0,0,1,4520,0.154203539823009,0,15904.4082885648,0
"3245",30177,3480,1626,2020,5,1,1,"pub",0,0,1,0,0,1,0,0,1,11685,0.0811296534017972,0,11917.6455322914,0
"3246",30177,1684,1684,2018,5,1,2,"pub",0,0,0,1,0,1,0,1,1,11411,0.0800981509070195,0,11917.6455322914,0
"3247",30178,3481,1627,2020,18,3,15,"pub",0,3,0,0,0,1,0.333333333333333,0.666666666666667,0,12898,0.208171809582881,19,20063.2306089592,0
"3248",30178,1685,1685,2018,21,2,16,"pub",1,1,0,1,0,1,0,1,0,12972,0.197502312673451,19,20063.2306089592,0
"3249",30180,1686,1686,2018,7,1,5,"pub",0,0,0,1,0,1,0,1,0,10972,0.148651111921254,0,9996.63209273948,0
"3250",30180,3482,1628,2020,8,1,8,"pub",0,0,0,1,0,1,0,1,0,10900,0.158440366972477,0,9996.63209273948,0
"3251",30181,1687,1687,2018,13,2,11,"pub",2,1,1,0,0,1,0,0.5,0.5,37645,0.17410014610174,12,19469.0383523238,0
"3252",30182,1688,1688,2018,6,1,24,"pub",0,1,0,0,0,1,1,0,0,18991,0.0860934126691591,0,19849.419526593,0
"3253",30182,3483,1629,2020,5,1,28,"pub",0,1,0,0,0,1,1,0,0,19664,0.091080146460537,0,19849.419526593,0
"3254",30183,3484,1630,2020,29,4,50,"pub",5,4,0,0,0,1,0.75,0,0.25,61377,0.122163025237467,21,16845.0765537871,0
"3255",30183,1689,1689,2018,29,6,30,"pub",5,6,0,0,0,1,0.333333333333333,0.333333333333333,0.333333333333333,60716,0.116954344818499,21,16845.0765537871,0
"3256",30184,3485,1631,2020,5,1,1,"pub",0,0,0,1,0,1,1,0,0,7933,0.0912643388377663,0,12902.2394789579,1
"3257",30185,1690,1690,2018,4,1,2,"pub",0,0,0,1,0,1,0,1,0,5415,0.084949215143121,0,15246.2103370787,2
"3258",30186,1691,1691,2018,14,1,5,"pub",3,0,1,0,0,1,1,0,0,7107,0.138595750668355,0,18320.3992081821,0
"3259",30186,3486,1632,2020,4,1,2,"pub",0,0,1,0,0,1,0,0,1,7197,0.144087814367097,0,18320.3992081821,0
"3260",30187,1692,1692,2018,6,2,1,"pub",0,0,0,2,0,1,0,0,1,6024,0.0873173970783533,0,10035.1326633166,0
"3261",30188,1693,1693,2018,6,1,5,"pub",0,1,0,0,0,1,1,0,0,17051,0.122632103688933,0,13528.9516761637,0
"3262",30188,3487,1633,2020,6,1,10,"pub",0,1,0,0,0,1,0,0,1,17217,0.128303421037347,0,13528.9516761637,0
"3263",30189,1694,1694,2018,153,22,80,"pub",48,21,1,0,0,1,0.636363636363636,0.272727272727273,0.136363636363636,152354,0.143212518214159,60,32061.6170817866,0
"3264",30189,3488,1634,2020,154,19,80,"pub",59,19,0,0,0,1,0.526315789473684,0.210526315789474,0.263157894736842,154600,0.151125485122898,60,32061.6170817866,0
"3265",30191,3489,1635,2020,8,2,30,"pub",0,2,0,0,0,1,1,0,0,30097,0.188324417716051,17,28416.1472183982,0
"3266",30191,1695,1695,2018,6,1,30,"pub",0,1,0,0,0,1,1,0,0,29877,0.178565451685243,17,28416.1472183982,0
"3267",30192,1696,1696,2018,14,3,6,"pub",2,3,0,0,0,1,0,0,1,20069,0.170760874981314,10,19967.1559497413,0
"3268",30192,3490,1636,2020,12,3,6,"pub",2,2,0,1,0,1,0,0,1,20204,0.179419916848149,10,19967.1559497413,0
"3269",30193,3491,1637,2020,1114,69,550,"pub",761,50,19,0,0,1,0.72463768115942,0.130434782608696,0.217391304347826,607209,0.144749172031376,195,34379.4187105797,1
"3270",30193,1697,1697,2018,1023,75,600,"pub",637,50,0,25,0,1,0.88,0.12,0.0266666666666667,596196,0.136507121818999,195,34379.4187105797,1
"3271",30194,1698,1698,2018,9,3,15,"pub",0,0,0,3,0,1,0,0,1,12163,0.0739126860149634,0,13159.1958788176,0
"3272",30194,3492,1638,2020,9,3,15,"pub",0,0,3,0,0,1,0,0,1,12492,0.0766090297790586,0,13159.1958788176,0
"3273",30196,3493,1639,2020,9,2,9,"pub",4,2,0,0,0,1,0.5,0,0.5,17902,0.16517707518713,0,19646.3928198706,0
"3274",30196,1699,1699,2018,12,2,6,"pub",2,2,0,0,0,1,0.5,0,0.5,17814,0.15841472998765,0,19646.3928198706,0
"3275",30197,1700,1700,2018,7,1,8,"pub",5,0,0,1,0,1,1,0,0,11237,0.1835009344131,0,11183.0504409171,0
"3276",30197,3494,1640,2020,7,1,8,"pub",4,0,0,1,0,1,1,0,0,11205,0.194645247657296,0,11183.0504409171,0
"3277",30198,3495,1641,2020,7,1,2.5,"pub",0,0,1,0,0,1,0,1,0,6788,0.166470241602829,0,11508.0902693521,0
"3278",30199,3496,1642,2020,4,1,7,"pub",0,0,1,0,0,1,0,1,1,11899,0.0866459366333305,0,17935.7595491547,0
"3279",30199,1701,1701,2018,4,1,3,"pub",4,0,1,0,0,1,0,1,1,11664,0.0829903978052126,0,17935.7595491547,0
"3280",30201,3497,1643,2020,9,3,3,"pub",4,0,0,2,1,1,0.333333333333333,0.666666666666667,0,45028,0.116105534334192,3,12725.7256589564,0
"3281",30201,1702,1702,2018,29,5,4,"pub",6,0,0,3,2,1,0.4,0,0.6,44403,0.110600635092223,3,12725.7256589564,0
"3282",30202,3498,1644,2020,11,1,2,"pub",0,0,0,1,0,1,1,0,0,14644,0.12189292543021,0,9058.09633357297,0
"3283",30202,1703,1703,2018,7,2,2,"pub",0,0,0,2,0,1,0.5,0,0.5,14490,0.115113871635611,0,9058.09633357297,0
"3284",30203,3499,1645,2020,6,2,12,"pub",0,2,0,0,0,1,1,0,0,14524,0.154089782429083,5,8936.26708562451,0
"3285",30203,1704,1704,2018,10,2,2,"pub",0,2,0,0,0,1,1,0,0,14306,0.146022647840067,5,8936.26708562451,0
"3286",30204,1705,1705,2018,105,5,48,"pub",40,5,0,0,0,1,1,0,0,44482,0.145834270041815,15,28184.0905495126,0
"3287",30204,3500,1646,2020,48,4,40,"pub",0,4,0,0,0,1,1,0,0,44104,0.157015236713223,15,28184.0905495126,0
"3288",30205,3501,1647,2020,41,5,18,"pub",19,4,0,1,0,1,0.8,0,0.2,19402,0.1602927533244,5,20859.3033584144,0
"3289",30205,1706,1706,2018,36,3,21,"pub",13,3,0,0,0,1,1,0,0,19344,0.153691066997519,5,20859.3033584144,0
"3290",30206,1707,1707,2018,77,7,60,"pub",34,2,0,5,0,1,0.571428571428571,0.428571428571429,0,28790,0.133032302882945,8,39927.4301914947,0
"3291",30206,3502,1648,2020,40,6,40,"pub",17,2,3,1,0,1,0.166666666666667,0.5,0.5,29209,0.14324352083262,8,39927.4301914947,0
"3292",30207,1708,1708,2018,32,3,17,"pub",10,3,0,0,0,1,1,0,0,44999,0.141647592168715,11,20330.3397989235,0
"3293",30207,3503,1649,2020,11,2,28,"pub",0,2,0,0,0,1,1,0,0,44978,0.14982880519365,11,20330.3397989235,0
"3294",30208,1709,1709,2018,21,2,30,"pub",9,2,0,0,0,1,0.5,0.5,0,23283,0.187776489284027,0,23949.7803875514,0
"3295",30208,3504,1650,2020,23,2,35,"pub",9,2,0,0,0,1,0.5,0.5,0,23376,0.197809719370294,0,23949.7803875514,0
"3296",30209,1710,1710,2018,8,2,6,"pub",0,1,0,1,0,1,0.5,0.5,0,14897,0.0969993958515137,0,13538.7254374159,0
"3297",30209,3505,1651,2020,10,2,7,"pub",0,1,1,0,0,1,1,0,0,15044,0.103429938846052,0,13538.7254374159,0
"3298",30210,3506,1652,2020,3,1,8,"pub",0,1,0,0,0,1,0,1,0,30891,0.105338124372795,7,11947.0905555883,0
"3299",30210,1711,1711,2018,3,1,4,"pub",0,1,0,0,0,1,1,0,0,30178,0.100238584399231,7,11947.0905555883,0
"3300",30211,3507,1653,2020,21,4,35,"pub",0,3,1,0,0,1,0.25,0.5,0.25,30351,0.163948469572666,5,20221.7790546657,0
"3301",30211,1712,1712,2018,18,3,32,"pub",0,2,0,1,0,1,0,0.666666666666667,0.333333333333333,30133,0.156804831911857,5,20221.7790546657,0
"3302",30212,1713,1713,2018,6,1,1,"pub",0,1,0,0,0,1,1,0,0,12929,0.131177972000928,0,9632.50075642965,0
"3303",31001,1714,1714,2018,12,7,4,"pub",0,0,1,6,0,1,0,0,1,6508,0.122771972956361,0,18982.5212784139,0
"3304",31002,1715,1715,2018,21,1,12,"pub",19,1,0,0,0,1,0,1,0,16489,0.101461580447571,0,22734.3542887236,0
"3305",31002,3508,1654,2020,9,1,8,"pub",0,1,0,0,0,1,0,1,1,16772,0.105473408061054,0,22734.3542887236,0
"3306",31003,1716,1716,2018,11,2,3,"pub",0,0,0,2,0,1,0,0,1,11898,0.0892586989409985,0,13253.9547651266,0
"3307",31004,1717,1717,2018,20,2,5,"pub",0,0,0,2,0,1,0,1,0,6093,0.149679960610537,0,18703.478865084,0
"3308",31004,3509,1655,2020,9,1,5,"pub",0,0,1,0,0,1,0,1,1,6195,0.153510895883777,0,18703.478865084,0
"3309",31005,3510,1656,2020,6,1,1.71,"pub",0,0,0,1,0,1,0,0,1,2167,0.154591601292109,0,20332.6847215125,0
"3310",31005,1718,1718,2018,5,1,1,"pub",0,0,0,1,0,1,0,0,1,2141,0.148061653432975,0,20332.6847215125,0
"3311",31006,3511,1657,2020,35,2,4,"pub",0,0,0,2,0,1,0,0.5,1,9159,0.146413363904356,0,15617.1845376315,0
"3312",31006,1719,1719,2018,6,2,4,"pub",0,0,0,2,0,1,0,0.5,1,9053,0.141058212747156,0,15617.1845376315,0
"3313",31007,3512,1658,2020,3,1,1,"pub",0,0,0,1,0,1,0,0,1,7490,0.12283044058745,0,20336.9523809524,0
"3314",31008,1720,1720,2018,17,1,2,"pub",0,0,0,1,0,1,0,1,0,3975,0.170314465408805,0,10924.0999627005,0
"3315",31009,1721,1721,2018,33,1,1,"pub",0,0,0,0,1,1,0,0,1,4512,0.182402482269504,0,15778.8605433376,0
"3316",31010,3513,1659,2020,11,1,1,"pub",0,0,0,1,0,1,0,1,0,2755,0.115063520871143,0,11603.3076923077,0
"3317",31011,1722,1722,2018,14,1,5,"pub",0,0,0,1,0,1,1,0,0,8079,0.0893674959772249,16,17093.5364695727,0
"3318",31011,3514,1660,2020,10,2,1.8,"pub",0,0,1,1,0,1,0,1,0,8389,0.0929789009417094,16,17093.5364695727,0
"3319",31012,3515,1661,2020,7,1,1.5,"pub",0,0,0,1,0,1,0,1,1,3736,0.202355460385439,0,12445.4681960375,0
"3320",31012,1723,1723,2018,6,2,2,"pub",0,0,0,2,0,1,0,0,1,3733,0.199571390302706,0,12445.4681960375,0
"3321",31013,1724,1724,2018,10,4,10,"pub",0,0,1,3,0,1,0.5,0.5,0,15167,0.116239203533988,0,34556.7948387097,0
"3322",31013,3516,1662,2020,16,6,12,"mixed",0,1,5,0,0,2,0.833333333333333,0.166666666666667,0,16671,0.118889088836902,0,34556.7948387097,0
"3323",31014,3517,1663,2020,12,1,1.8,"pub",0,0,0,1,0,1,0,0,1,1714,0.11901983663944,0,15095.4065934066,0
"3324",31015,1725,1725,2018,3,1,1,"pub",0,0,0,1,0,1,0,1,0,5438,0.108863552776756,0,17291.3623312621,0
"3325",31016,3518,1664,2020,6,1,4,"pub",0,0,0,1,0,1,0,0,1,3104,0.0931056701030928,0,11059.9669966997,0
"3326",31016,1726,1726,2018,8,2,3,"pub",0,0,2,0,0,1,0.5,0.5,0,3050,0.0911475409836066,0,11059.9669966997,0
"3327",31017,3519,1665,2020,15,2,1,"pub",0,0,0,2,0,1,0,0,1,4686,0.127614169867691,0,9774.44058176658,0
"3328",31019,3520,1666,2020,32,3,12,"pub",0,0,0,3,0,1,0,0.666666666666667,0.666666666666667,38934,0.0795962397904146,0,11269.1998252258,0
"3329",31020,3521,1667,2020,8,1,3,"pub",0,0,0,1,0,1,0,0,1,4497,0.126084056037358,0,23506.1409310608,0
"3330",31020,1729,1729,2018,19,1,4,"pub",0,0,0,1,0,1,0,0,1,4417,0.122707720172062,0,23506.1409310608,0
"3331",31021,3522,1668,2020,36,1,8,"pub",0,0,0,1,0,1,0,0,1,9406,0.0939825643206464,0,10837.9878942338,0
"3332",31021,1730,1730,2018,4,1,1,"pub",0,0,0,1,0,1,0,0,1,9112,0.0932835820895522,0,10837.9878942338,0
"3333",31022,3523,1669,2020,6,1,1,"pub",0,0,0,1,0,1,0,0,1,4363,0.102910841164336,0,9364.96280087527,0
"3334",31022,1731,1731,2018,6,1,2,"pub",0,0,0,1,0,1,0,1,1,4322,0.0969458583988894,0,9364.96280087527,0
"3335",31023,1732,1732,2018,5,1,3,"pub",0,0,0,1,0,1,0,0,1,4794,0.137672090112641,0,21061.7487437186,0
"3336",31023,3524,1670,2020,3,2,5,"pub",0,0,0,2,0,1,0,0,1,4863,0.139214476660498,0,21061.7487437186,0
"3337",31024,1733,1733,2018,4,1,2,"pub",0,0,1,0,0,1,0,1,1,3228,0.13816604708798,0,12668.0535777229,0
"3338",31025,3525,1671,2020,6,1,2,"pub",0,0,1,0,0,1,0,0,1,6003,0.112443778110945,0,11442.5975510204,0
"3339",31025,1734,1734,2018,6,1,3,"pub",0,0,0,1,0,1,0,0,1,5789,0.109518051476939,0,11442.5975510204,0
"3340",31026,1735,1735,2018,12,1,1,"pub",0,0,0,1,0,1,0,0,1,3593,0.173949345950459,0,19704.8738965952,0
"3341",31026,3526,1672,2020,13,1,1,"pub",0,0,0,1,0,1,0,0,1,3622,0.176145775814467,0,19704.8738965952,0
"3342",31027,3527,1673,2020,13,6,1.7,"mixed",0,0,2,4,0,4,0.25,0.5,0.5,8345,0.17663271420012,3,22311.593683312,0
"3343",31027,1736,1736,2018,4,3,8,"pub",0,0,1,2,0,1,0,0.5,1,8301,0.170099987953259,3,22311.593683312,0
"3344",31028,3528,1674,2020,4,1,3,"pub",0,0,0,1,0,1,0,1,1,2936,0.129768392370572,0,20108.2545655783,0
"3345",31028,1737,1737,2018,20,2,3,"pub",0,0,0,2,0,1,0,1,0.5,2839,0.126100739697076,0,20108.2545655783,0
"3346",31029,1738,1738,2018,6,1,1,"pub",0,0,0,1,0,1,0,1,0,6177,0.162376558199773,0,17378.5554465162,0
"3347",31029,3529,1675,2020,4,1,4,"pub",0,0,1,0,0,1,0,0,1,6240,0.169871794871795,0,17378.5554465162,0
"3348",31030,3530,1676,2020,5,1,2,"pub",0,0,0,1,0,1,1,0,0,4015,0.136239103362391,0,13615.6762402089,0
"3349",31031,3531,1677,2020,7,1,3.5,"pub",0,0,0,1,0,1,0,0,1,2818,0.190205819730305,0,10973.735243553,0
"3350",31032,1739,1739,2018,6,1,3,"pub",0,0,1,0,0,1,0,1,0,16539,0.111010339198259,4,12182.0302843016,0
"3351",31032,3532,1678,2020,26,3,3,"mixed",0,0,1,2,0,2,0,0.5,0.666666666666667,16779,0.113951963764229,4,12182.0302843016,0
"3352",31033,3533,1679,2020,10,2,6,"pub",0,0,0,2,0,1,0,0.5,1,21255,0.120771583156904,5,15985.2036474164,0
"3353",31033,1740,1740,2018,10,3,2,"pub",0,0,0,3,0,1,0,0,1,20816,0.117986164488855,5,15985.2036474164,0
"3354",31034,1741,1741,2018,3,1,2,"pub",0,0,0,1,0,1,0,0,1,6421,0.130820744432331,0,15789.5705247488,0
"3355",31035,3534,1680,2020,4,1,1,"pub",0,0,0,1,0,1,0,0,1,6384,0.142230576441103,0,18486.7536945813,0
"3356",31036,1742,1742,2018,10,5,8,"pub",0,0,5,0,0,1,0,0,1,7921,0.109582123469259,0,18142.2087804878,0
"3357",31036,3535,1681,2020,20,3,1,"pub",0,0,0,3,0,1,0,0.333333333333333,1,8090,0.113349814585909,0,18142.2087804878,0
"3358",31037,1743,1743,2018,3,1,3,"pub",0,0,0,1,0,1,0,0,1,5169,0.129618881795318,0,14791.6216216216,0
"3359",31037,3536,1682,2020,4,1,2,"pub",0,0,0,1,0,1,0,0,1,5250,0.132190476190476,0,14791.6216216216,0
"3360",31038,3537,1683,2020,20,1,24,"pub",0,0,0,1,0,1,0,1,1,35137,0.101943819904944,3,18947.0017849325,0
"3361",31038,1744,1744,2018,16,4,21,"pub",9,0,0,4,0,1,0,0,1,34259,0.0979596602352666,3,18947.0017849325,0
"3362",31039,3538,1684,2020,5,2,4,"pub",0,0,1,1,0,1,0,1,1,4186,0.115145723841376,0,20006.7415849457,0
"3363",31039,1745,1745,2018,5,2,2,"pub",0,0,0,2,0,1,0,0,1,4107,0.110056001947894,0,20006.7415849457,0
"3364",31040,3539,1685,2020,11,4,17,"pub",0,0,0,4,0,1,0,0,1,28555,0.133251619681317,17,18281.1327956762,0
"3365",31040,1746,1746,2018,10,4,4,"pub",0,0,0,4,0,1,0,0.25,1,28044,0.130830124090715,17,18281.1327956762,0
"3366",31041,3540,1686,2020,30,5,75,"pub",24,5,0,0,0,1,1,0,0,141939,0.0665849414184967,17,24171.5926221867,0
"3367",31041,1747,1747,2018,39,5,60,"pub",0,4,0,1,0,1,0,1,0,129293,0.0639477775285592,17,24171.5926221867,0
"3368",31042,3541,1687,2020,8,1,2.5,"pub",0,0,0,1,0,1,0,0,1,5553,0.148748424275167,0,13993.5548405967,0
"3369",31042,1748,1748,2018,12,2,4,"pub",0,0,0,2,0,1,0,0,1,5542,0.143630458318297,0,13993.5548405967,0
"3370",31043,3542,1688,2020,3,1,1,"pub",0,0,0,1,0,1,0,0,1,3405,0.0889867841409692,0,11688.1021276596,0
"3371",31043,1749,1749,2018,4,1,1,"pub",0,0,0,1,0,1,0,1,0,3273,0.0892147876565842,0,11688.1021276596,0
"3372",31044,1750,1750,2018,10,2,5,"pub",0,0,0,2,0,1,1,0,0,7339,0.106281509742472,0,16652.5535200606,0
"3373",31045,3543,1689,2020,3,1,2.43,"pub",0,0,0,1,0,1,0,1,0,2677,0.146059021292492,0,17582.7704485488,0
"3374",31046,3544,1690,2020,4,2,1,"pub",0,0,0,2,0,1,0.5,0,0.5,3296,0.128944174757282,0,13360.2442002442,0
"3375",31046,1751,1751,2018,4,1,1,"pub",0,0,1,0,0,1,0,0,1,3216,0.127176616915423,0,13360.2442002442,0
"3376",31047,3545,1691,2020,6,1,3,"pub",0,0,0,1,0,1,0,1,1,5968,0.125335120643432,0,13779.853668676,0
"3377",31047,1752,1752,2018,10,1,4,"pub",0,0,0,1,0,1,0,0,1,5826,0.122554067971164,0,13779.853668676,0
"3378",31048,1753,1753,2018,6,2,2,"pub",0,0,0,2,0,1,0,0,1,23536,0.109449354180829,0,19227.1147302603,0
"3379",31049,1754,1754,2018,9,1,3,"pub",0,0,0,1,0,1,0,0,1,3829,0.0775659441107339,0,10841.436440678,0
"3380",31049,3546,1692,2020,8,1,6,"pub",0,0,0,1,0,1,0,0,1,3965,0.0809583858764187,0,10841.436440678,0
"3381",31050,1755,1755,2018,598,88,828,"mixed",514,74,1,6,7,4,0.761363636363636,0.227272727272727,0.113636363636364,962252,0.134558306971563,257,38946.6724396387,0
"3382",31051,1756,1756,2018,2,1,1,"pub",0,0,0,1,0,1,0,1,1,3359,0.142304257219411,0,19792.0695652174,0
"3383",31052,3547,1693,2020,28,4,25,"mixed",0,0,0,4,0,2,0,0.75,0.25,37804,0.134588932388107,0,20575.9231081292,0
