"","folio","staff_t","staff_p","base","n_orgs","p_priv","p_base","compact","truck","pickup","o_veh","a_10","a_20","large_v","p_comp","tot_veh","can_ton","bas_sep","sistema","pobtot2018","P60","hoteles","ingpc2015"
"1629","30031",10,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,"No","Casa",18377,0.109647929477064,0,11794.9716064942
"1630","30032",76,0,29,1,0,0.381578947368421,3,0,5,0,0,1,0.375,0.375,8,68,"No","Cont/Casa",49281,0.128913780158682,28,15764.4484290701
"1631","30033",12,0,2,1,0,0.166666666666667,1,0,1,0,0.5,0.5,0.5,0.5,2,16,"No","Casa",24235,0.144460491025377,0,16023.4940050599
"1632","30034",35,0,19,1,0,0.542857142857143,3,0,0,0,0,0,1,1,3,30,"No","Casa",25169,0.188287178672176,10,25281.6269915651
"1633","30035",17,0,0,1,0,0,1,0,0,0,1,0,1,1,1,5,"No","Casa",11145,0.185643786451323,0,10699.7255282973
"1634","30036",8,0,3,1,0,0.375,0,1,0,0,0,0,1,0,1,8,"No","Otra",10696,0.0918100224382947,0,15550.8168249661
"1635","30037",4,0,0,1,0,0,1,0,1,0,0.5,0.5,0.5,0.5,2,2,"No","Casa",8106,0.113496175672341,0,7464.78332034295
"1636","30038",47,0,45,1,0,0.957446808510638,6,0,0,0,1,0,1,1,6,70,"No","Casa",92472,0.13777143351501,23,28504.5194087944
"1637","30039",454,0,181,1,0,0.398678414096916,21,0,2,0,0.956521739130435,0.0434782608695652,0.91304347826087,0.91304347826087,23,405,"Si","Cont/Casa",309612,0.125382737103213,103,34949.3400530627
"1638","30040",12,0,5,1,0,0.416666666666667,0,7,0,0,0.714285714285714,0.285714285714286,1,0,7,40,"No","Casa",53679,0.12893310233052,0,27755.4529147982
"1639","30041",8,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0.7,"No","Casa",2312,0.1219723183391,0,11481.3240641711
"1640","30042",2,0,0,1,0,0,1,0,0,0,1,0,1,1,1,2,"No","Casa",5744,0.176880222841226,0,13887.2241283896
"1641","30043",6,0,0,1,0,0,0,1,0,0,0,0,1,0,1,4,"No","Cont/Casa",19641,0.116847411027952,0,11533.3159224937
"1642","30044",155,0,50,1,0,0.32258064516129,3,32,4,0,0.692307692307692,0.307692307692308,0.897435897435897,0.0769230769230769,39,250,"No","Otra",203085,0.133476130684196,73,26346.4074913751
"1643","30045",40,0,2,1,0,0.05,4,0,0,0,1,0,1,1,4,50,"No","Casa",55262,0.168759726394267,16,22724.3794340375
"1644","30046",8,0,3,1,0,0.375,1,0,1,0,0.5,0.5,0.5,0.5,2,7,"No","Casa",16068,0.12714712471994,0,11410.2741433022
"1645","30047",20,0,0,1,0,0,0,3,0,0,0.666666666666667,0.333333333333333,1,0,3,30,"No","Casa",58078,0.082561382967733,6,14355.928333072
"1646","30048",75,0,46,1,0,0.613333333333333,5,0,0,0,1,0,1,1,5,70,"No","Casa",128269,0.112201701112506,11,27323.8038880701
"1647","30049",47,0,22,1,0,0.468085106382979,1,0,2,0,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,3,22,"No","Casa",21582,0.135668612732833,0,19467.9095238095
"1648","30050",9,0,0,1,0,0,1,0,0,0,1,0,1,1,1,3,"No","Casa",16164,0.14674585498639,0,11969.1915083799
"1649","30051",18,0,0,1,0,0,1,0,0,0,1,0,1,1,1,4,"No","Casa",22838,0.133593134249934,4,11144.0132386569
"1650","30052",22,0,1,1,0,0.0454545454545455,2,0,0,0,0.5,0,1,1,2,14,"No","Casa",11821,0.13036122155486,0,17390.1779194436
"1651","30053",19,0,0,1,0,0,1,0,2,0,0.333333333333333,0,0.333333333333333,0.333333333333333,3,18,"No","Casa",27713,0.12871215674954,4,20158.2803557277
"1652","30055",23,0,0,1,0,0,0,0,3,0,0.333333333333333,0,0,0,3,1,"No","Casa",13346,0.186273040611419,0,15628.2527472527
"1653","30056",5,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,"No","Casa",6640,0.174397590361446,0,10003.4822635135
"1654","30057",6,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0.978,"No","Casa",13742,0.104788240430796,0,8449.64399609502
"1655","30058",16,0,1,1,0,0.0625,2,0,1,0,1,0,0.666666666666667,0.666666666666667,3,8,"No","Casa",54086,0.208353363162371,8,12547.1683848797
"1656","30059",8,0,4,1,0,0.5,0,1,1,0,0,1,0.5,0,2,12,"No","Casa",21150,0.124775413711584,0,21407.3023360625
"1657","30060",8,0,8,1,0,1,1,0,2,0,0,0.333333333333333,0.333333333333333,0.333333333333333,3,8,"No","Otra",16086,0.1437896307348,3,14770.4760595647
"1658","30061",59,0,32,1,0,0.542372881355932,0,2,5,0,0.428571428571429,0.428571428571429,0.285714285714286,0,7,23,"No","Casa",80346,0.112003086650238,23,21054.8238542828
"1659","30062",7,0,0,1,0,0,2,0,0,0,0.5,0.5,1,1,2,4,"No","Casa",20393,0.0998872162016378,0,15558.3586048796
"1660","30063",5,0,0,1,0,0,0,0,1,0,0,1,0,0,1,6,"Si","Otra",13624,0.20295067527892,0,12766.5527863344
"1661","30065",53,0,5,1,0,0.0943396226415094,7,0,3,2,0.777777777777778,0,0.583333333333333,0.583333333333333,12,46,"No","Casa",80734,0.116828102162658,9,29786.9496543192
"1662","30066",3,0,0,1,0,0,1,0,0,0,1,0,1,1,1,3,"No","Casa",26572,0.140185157308445,7,13231.9494764833
"1663","30067",25,0,0,1,0,0,0,0,2,0,1,0,0,0,2,6,"No","Cont/Casa",18626,0.0721035112208741,0,6787.78597122302
"1664","30068",38,0,11,1,0,0.289473684210526,11,2,0,0,0.769230769230769,0.230769230769231,1,0.846153846153846,13,55,"No","Otra",65049,0.129302525788252,9,29152.50429101
"1665","30069",35,0,4,1,0,0.114285714285714,2,1,0,0,0.666666666666667,0.333333333333333,1,0.666666666666667,3,25,"No","Otra",24137,0.186394332352819,7,19049.5824734408
"1666","30070",6,0,1,1,0,0.166666666666667,0,0,1,0,1,0,0,0,1,7,"No","Casa",18277,0.12813919133337,0,12802.6253263708
"1667","30071",8,0,0,1,0,0,4,0,1,0,0.2,0.8,0.8,0.8,5,5,"No","Otra",58849,0.105949124029295,14,18927.2698568941
"1668","30072",18,0,0,1,0,0,1,0,0,0,0,1,1,1,1,10,"No","Otra",21589,0.125480568808189,8,15550.2113997674
"1669","30073",12,0,9,1,0,0.75,2,0,0,0,0,1,1,1,2,7,"No","Cont/Casa",41665,0.14594983799352,0,13417.5267115156
"1670","30074",6,0,2,1,0,0.333333333333333,2,0,0,0,1,0,1,1,2,1,"No","Casa",7182,0.122667780562517,0,18202.4768085513
"1671","30075",3,0,1,1,0,0.333333333333333,1,0,0,0,1,0,1,1,1,7,"No","Casa",16641,0.190613544859083,6,14950.1458696686
"1672","30077",14,0,8,1,0,0.571428571428571,5,0,0,0,0,0,1,1,5,30,"No","Casa",42685,0.125735035726836,11,19429.501958922
"1673","30078",18,0,0,1,0,0,0,0,1,0,0,0,0,0,1,12,"No","Casa",12449,0.199855410073098,0,11632.6634441088
"1674","30079",7,0,0,1,0,0,0,0,1,0,0,0,0,0,1,4,"No","Casa",11252,0.109936011375755,0,11037.9989398919
"1675","30080",9,0,0,1,0,0,1,0,0,0,1,0,1,1,1,4,"No","Casa",22783,0.106351226791906,0,12380.843151465
"1676","30081",7,0,0,1,0,0,2,0,0,0,0,1,1,1,2,11,"No","Casa",26062,0.0943519300130458,0,20817.5189873418
"1677","30082",26,0,17,1,0,0.653846153846154,1,0,1,0,1,0,0.5,0.5,2,5,"No","Casa",15647,0.11286508595897,0,32768.8789363191
"1678","30083",6,0,6,1,0,1,1,0,1,0,0,1,0.5,0.5,2,15,"No","Otra",50636,0.175823524764989,0,11238.3252851429
"1679","30085",27,0,25,1,0,0.925925925925926,11,0,1,0,0,0.75,0.916666666666667,0.916666666666667,12,24,"No","Casa",72281,0.113902685352997,7,20222.369505425
"1680","30086",20,0,0,1,0,0,2,0,1,0,0,0.666666666666667,0.666666666666667,0.666666666666667,3,15,"No","Otra",45587,0.084146796235769,5,11116.4383424027
"1681","30087",661,0,292,2,0,0.441754916792738,44,6,4,0,0.648148148148148,0.296296296296296,0.925925925925926,0.814814814814815,54,450,"Si","Otra",482408,0.13594923798942,116,34434.2397742617
"1682","30088",7,0,0,1,0,0,0,0,1,0,0,0,0,0,1,7,"No","Casa",5028,0.172434367541766,12,13602.2366782007
"1683","30089",20,0,12,1,0,0.6,2,0,0,0,1,0,1,1,2,52,"No","Otra",38873,0.154323051989813,15,24127.3400230885
"1684","30090",9,0,0,1,0,0,2,0,0,0,1,0,1,1,2,5,"No","Cont/Casa",10984,0.148761835396941,0,23146.162636422
"1685","30091",8,0,4,1,0,0.5,1,0,0,1,0,1,0.5,0.5,2,9,"No","Casa",28232,0.132757155001417,4,16353.8808523561
"1686","30092",35,0,0,1,0,0,3,0,2,0,0.2,0.6,0.6,0.6,5,21,"No","Casa",38740,0.114352090862158,14,18238.5374135015
"1687","30093",11,0,0,1,0,0,2,0,1,0,1,0,0.666666666666667,0.666666666666667,3,13,"No","Casa",16329,0.126768326290649,0,18993.8906281223
"1688","30094",34,0,1,1,0,0.0294117647058824,3,0,0,0,0,1,1,1,3,44,"No","Cont/Casa",38129,0.143355451231346,4,16642.3316510454
"1689","30095",14,0,6,1,0,0.428571428571429,1,0,0,0,1,0,1,1,1,12,"No","Cont/Casa",15323,0.177967760882334,3,11877.7043300026
"1690","30096",5,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,"No","Casa",1546,0.211513583441138,0,9544.73836276083
"1691","30097",25,0,21,1,0,0.84,2,0,2,0,NA,NA,0.5,0.5,4,48,"No","Casa",19325,0.198913324708926,12,22849.3310028403
"1692","30098",4,0,0,1,0,0,0,0,1,0,1,0,0,0,1,3,"No","Cont/Casa",3224,0.0865384615384615,0,9827.40760869565
"1693","30099",6,0,1,1,0,0.166666666666667,1,0,0,0,0,1,1,1,1,2,"No","Casa",18042,0.102095111406718,0,12616.2802072539
"1694","30100",6,0,0,1,0,0,1,0,0,0,1,0,1,1,1,14,"No","Casa",23649,0.154382849169098,4,20738.6369245373
"1695","30101",18,0,0,1,0,0,3,1,0,0,0.5,0.5,1,0.75,4,20,"Si","Casa",37725,0.0933333333333333,0,16907.8915662651
"1696","30102",75,0,32,1,0,0.426666666666667,13,1,1,0,0.666666666666667,0.266666666666667,0.933333333333333,0.866666666666667,15,130,"No","Casa",107342,0.121164129604442,36,24846.4924437657
"1697","30103",10,0,0,1,0,0,0,0,2,0,1,0,0,0,2,2,"No","Casa",12600,0.102857142857143,0,8551.77229601518
"1698","30104",12,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,"No","Casa",17173,0.0977115239038025,0,12093.9819767442
"1699","30105",30,0,25,1,0,0.833333333333333,10,0,0,0,1,0,1,1,10,79,"No","Otra",87990,0.0975110808046369,0,32854.4785062961
"1700","30106",8,0,0,1,0,0,0,0,1,0,1,0,0,0,1,2,"No","Casa",4757,0.107000210216523,0,9612.54174022698
"1701","30107",5,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0.4,"No","Casa",2929,0.0935472857630591,0,10477.5091130012
"1702","30108",94,0,91,1,0,0.968085106382979,11,0,0,0,1,0,1,1,11,300,"No","Casa",147392,0.149309324793747,41,31891.4920190574
"1703","30109",21,0,6,1,0,0.285714285714286,2,0,0,0,0.5,0,1,1,2,50,"No","Otra",65191,0.14986731297265,16,16575.14616876
"1704","30110",3,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0.2,"No","Cont/Casa",11779,0.0876135495373122,0,10256.4515103339
"1705","30111",26,0,17,1,0,0.653846153846154,1,0,0,0,1,0,1,1,1,12,"No","Casa",16416,0.131396198830409,0,26641.8744463972
"1706","30112",14,0,9,1,0,0.642857142857143,0,4,0,0,0,0.75,1,0,4,3,"No","Casa",22319,0.13020296608271,4,16763.2649903288
"1707","30113",4,0,0,1,0,0,0,1,1,0,0,0,0.5,0,2,1,"No","Otra",4595,0.120130576713819,0,12925.6982942431
"1708","30114",22,0,0,1,0,0,1,0,0,0,0,1,1,1,1,10,"Si","Casa",10102,0.194911898633934,7,19934.3924050633
"1709","30115",21,0,6,1,0,0.285714285714286,3,0,0,0,0,1,1,1,3,18,"No","Casa",36792,0.140139160687106,5,19613.362222891
"1710","30116",10,0,8,1,0,0.8,1,0,0,0,1,0,1,1,1,1,"No","Casa",16576,0.123371138996139,0,21643.5256842389
"1711","30117",25,0,0,1,0,0,0,0,1,0,0,1,0,0,1,8,"No","Casa",23529,0.133834842109737,0,14163.2347398607
"1712","30118",204,0,91,1,0,0.446078431372549,20,0,0,0,0.2,0.45,1,1,20,110,"Si","Otra",122747,0.179499295298459,58,27193.7123712458
"1713","30119",6,0,0,1,0,0,0,0,1,0,0,0,0,0,1,4,"No","Casa",5570,0.168940754039497,0,17149.878238342
"1714","30120",7,0,0,1,0,0,2,0,0,0,1,0,1,1,2,12,"No","Cont/Casa",11269,0.0997426568462153,4,20477.1303926321
"1715","30121",27,0,4,1,0,0.148148148148148,1,0,1,0,0,0.5,0.5,0.5,2,12,"No","Casa",22860,0.177821522309711,5,18739.8288297761
"1716","30122",10,0,0,1,0,0,0,0,2,0,0,1,0,0,2,6,"No","Casa",17621,0.107655638159015,0,12627.5867426204
"1717","30123",45,0,0,1,0,0,5,0,0,0,0,0,1,1,5,70,"No","Casa",96410,0.142122186495177,16,22045.4728408673
"1718","30124",55,0,25,1,0,0.454545454545455,9,1,2,0,0.666666666666667,0.333333333333333,0.833333333333333,0.75,12,70,"No","Otra",159647,0.148840880191923,25,19791.5030812325
"1719","30125",9,0,8,1,0,0.888888888888889,2,0,1,0,0.666666666666667,0,0.666666666666667,0.666666666666667,3,12,"No","Casa",31349,0.117579508118281,6,16076.9310433599
"1720","30126",14,0,5,1,0,0.357142857142857,0,3,0,0,0,1,1,0,3,15,"No","Casa",33272,0.16028492426064,0,22329.0095907171
"1721","30127",7,0,0,1,0,0,2,0,0,0,0.5,0.5,1,1,2,2,"No","Casa",27336,0.0580187298800117,0,7599.45431407483
"1722","30128",77,0,50,1,0,0.649350649350649,5,0,1,0,0.666666666666667,0.333333333333333,0.833333333333333,0.833333333333333,6,80,"No","Otra",75742,0.087520794275303,16,17390.7109403778
"1723","30129",32,0,0,1,0,0,1,1,3,0,0.4,0.4,0.4,0.2,5,14,"No","Otra",18016,0.185446269982238,6,17169.5372907154
"1724","30130",6,0,3,1,0,0.5,2,2,0,0,0,1,1,0.5,4,16,"No","Cont/Casa",39656,0.149889045793827,6,16996.7000911577
"1725","30131",167,88,144,2,0.526946107784431,0.862275449101796,10,5,5,1,0.666666666666667,0.333333333333333,0.714285714285714,0.476190476190476,21,181,"No","Otra",190231,0.159921358769075,74,32817.7112374818
"1726","30132",11,0,6,1,0,0.545454545454545,0,2,0,0,0.5,0.5,1,0,2,20,"No","Casa",19830,0.0874936964195663,0,14044.4422647132
"1727","30133",20,0,9,1,0,0.45,3,2,1,0,0.833333333333333,0.166666666666667,0.833333333333333,0.5,6,70,"No","Otra",57398,0.120753336353183,0,23835.8705527801
"1728","30134",12,0,0,1,0,0,2,0,0,0,1,0,1,1,2,32,"No","Casa",23155,0.149470956596847,6,22613.5424164524
"1729","30136",4,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,"No","Casa",8079,0.0902339398440401,0,20439.7302876015
"1730","30137",6,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0.08,"No","Otra",6140,0.0850162866449511,0,10043.1781775972
"1731","30138",35,0,9,1,0,0.257142857142857,0,4,0,0,1,0,1,0,4,20,"No","Casa",41562,0.164669650161205,7,25047.5246436545
"1732","30139",5,0,0,1,0,0,0,0,1,0,0,1,0,0,1,6,"No","Casa",6084,0.191321499013807,0,19711.6272278291
"1733","30140",4,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.3,"No","Casa",3051,0.0747295968534907,0,12049.3333333333
"1734","30141",116,0,35,1,0,0.301724137931034,12,0,1,0,0.636363636363636,0.363636363636364,0.923076923076923,0.923076923076923,13,80,"No","Otra",161412,0.128131737417292,30,16428.2934204296
"1735","30142",17,0,3,1,0,0.176470588235294,2,0,0,0,1,0,1,1,2,23,"No","Cont/Casa",32795,0.142643695685318,0,14843.4669873361
"1736","30143",16,0,13,1,0,0.8125,5,0,0,0,0.8,0.2,1,1,5,55,"No","Cont/Casa",56955,0.156211043806514,5,14367.7033791186
"1737","30144",24,0,7,1,0,0.291666666666667,0,1,1,0,0.5,0,0.5,0,2,16,"No","Casa",32318,0.123708150256823,0,15610.36858268
"1738","30145",15,0,1,1,0,0.0666666666666667,1,0,0,0,1,0,1,1,1,13,"No","Cont/Casa",16139,0.107565524505855,0,20975.0035038542
"1739","30146",10,0,0,1,0,0,0,1,2,0,0,0.666666666666667,0.333333333333333,0,3,0.7,"No","Casa",3838,0.0940594059405941,0,12595.3682277319
"1740","30147",2,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,"No","Casa",23940,0.0721386800334169,0,6511.11396786156
"1741","30148",22,0,16,1,0,0.727272727272727,1,0,1,0,0,1,0.5,0.5,2,10,"No","Casa",27904,0.149297591743119,5,18794.415939783
"1742","30149",19,0,8,1,0,0.421052631578947,1,1,0,0,0.5,0.5,1,0.5,2,7,"No","Casa",34028,0.0823145644763136,0,9213.43649963806
"1743","30150",5,0,0,1,0,0,1,0,0,0,1,0,1,1,1,8,"No","Cont/Casa",11547,0.157876504719841,0,13033.9507191437
"1744","30151",24,0,5,1,0,0.208333333333333,0,1,0,0,1,0,1,0,1,12,"No","Casa",22236,0.216001079330815,9,13240.5117883191
"1745","30152",15,0,1,1,0,0.0666666666666667,1,0,0,0,0,0,1,1,1,3,"No","Otra",11698,0.198922892802188,3,16444.4470588235
"1746","30154",5,0,0,1,0,0,0,0,1,0,0,1,0,0,1,8,"No","Casa",12158,0.209327191972364,0,13188.5114081817
"1747","30155",69,0,11,1,0,0.159420289855072,8,0,4,0,0.166666666666667,0.666666666666667,0.666666666666667,0.666666666666667,12,56,"No","Otra",100319,0.144867871489947,7,14166.9050720453
"1748","30156",14,0,0,1,0,0,0,3,0,0,0,1,1,0,3,1,"No","Otra",5952,0.0935819892473118,0,11375.3658927142
"1749","30157",6,0,4,1,0,0.666666666666667,2,0,0,0,0,1,1,1,2,9,"No","Otra",19847,0.164105406358644,0,14306.1046519861
"1750","30158",25,0,0,1,0,0,4,0,2,0,0.833333333333333,0.166666666666667,0.666666666666667,0.666666666666667,6,20,"No","Casa",24662,0.16235504014273,180,15511.4541291406
"1751","30159",10,0,0,1,0,0,0,0,1,0,0,1,0,0,1,3,"No","Otra",28447,0.0599711744647942,0,8036.41076165214
"1752","30160",77,0,31,1,0,0.402597402597403,6,1,2,0,0.555555555555556,0.444444444444444,0.777777777777778,0.666666666666667,9,50,"No","Otra",106715,0.148217214074872,19,19176.5925397745
"1753","30161",30,0,3,1,0,0.1,0,2,0,3,0.8,0.2,0.4,0,5,30,"No","Cont/Casa",34516,0.17600533086105,6,15074.7802676746
"1754","30162",8,0,0,1,0,0,0,0,1,0,0,1,0,0,1,6,"No","Casa",6407,0.120337131262681,0,10765.1967921036
"1755","30163",13,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,"No","Casa",5078,0.12800315084679,0,8974.61838059447
"1756","30164",11,0,6,1,0,0.545454545454545,2,0,1,0,0,0.333333333333333,0.666666666666667,0.666666666666667,3,15,"Si","Casa",16831,0.143663478105876,5,19328.5043330018
"1757","30165",6,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,"No","Casa",8793,0.113726828158763,0,10046.7093980078
"1758","30166",3,0,0,1,0,0,0,0,1,0,1,0,0,0,1,2,"No","Casa",9324,0.140819390819391,0,13304.3697863683
"1759","30167",9,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,"No","Casa",14485,0.162236796686227,0,13909.3412214435
"1760","30168",5,0,0,1,0,0,0,0,2,0,1,0,0,0,2,1,"No","Casa",16008,0.0856446776611694,0,10140.8246498599
"1761","30169",3,0,0,1,0,0,0,0,1,0,1,0,0,0,1,7,"No","Casa",22967,0.159533243349153,3,15711.9220656644
"1762","30170",3,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,"No","Cont/Casa",10787,0.104014091035506,0,11416.7292289301
"1763","30171",3,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0.2,"No","Casa",5516,0.105692530819434,0,10340.5377751338
"1764","30172",3,0,1,1,0,0.333333333333333,0,1,0,0,1,0,1,0,1,8,"No","Cont/Casa",19983,0.140969824350698,0,14191.7835681035
"1765","30173",29,0,4,1,0,0.137931034482759,3,0,2,0,1,0,0.6,0.6,5,30,"No","Casa",54144,0.130226802600473,5,11981.8555075045
"1766","30174",33,33,0,1,1,0,10,0,0,0,1,0,1,1,10,100,"No","Otra",95303,0.149858871179291,22,23906.0810756808
"1767","30175",35,0,10,1,0,0.285714285714286,8,0,2,0,0.4,0.6,0.8,0.8,10,19,"No","Cont/Casa",92134,0.135118414483253,8,21521.4691307673
"1768","30176",10,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,"No","Cont/Casa",4520,0.154203539823009,0,15904.4082885648
"1769","30177",5,0,0,1,0,0,0,0,1,0,0,1,0,0,1,2,"No","Cont/Casa",11411,0.0800981509070195,0,11917.6455322914
"1770","30178",21,0,1,1,0,0.0476190476190476,1,0,1,0,0,1,0.5,0.5,2,16,"No","Casa",12972,0.197502312673451,19,20063.2306089592
"1771","30179",4,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0.7,"No","Casa",4221,0.127931769722815,0,11821.1581442601
"1772","30180",7,0,0,1,0,0,0,0,1,0,0,1,0,0,1,5,"No","Casa",10972,0.148651111921254,0,9996.63209273948
"1773","30181",13,0,2,1,0,0.153846153846154,1,1,0,0,0,0.5,1,0.5,2,11,"No","Casa",37645,0.17410014610174,12,19469.0383523238
"1774","30182",6,0,0,1,0,0,1,0,0,0,1,0,1,1,1,24,"No","Cont/Casa",18991,0.0860934126691591,0,19849.419526593
"1775","30183",29,0,5,1,0,0.172413793103448,6,0,0,0,0.333333333333333,0.333333333333333,1,1,6,30,"No","Casa",60716,0.116954344818499,21,16845.0765537871
"1776","30184",4,0,0,1,0,0,0,1,1,0,0.5,0,0.5,0,2,0.1,"No","Cont/Casa",7775,0.0872025723472669,0,12902.2394789579
"1777","30185",4,0,0,1,0,0,0,0,1,0,0,1,0,0,1,2,"No","Casa",5415,0.084949215143121,0,15246.2103370787
"1778","30186",14,0,3,1,0,0.214285714285714,0,1,0,0,1,0,1,0,1,5,"No","Casa",7107,0.138595750668355,0,18320.3992081821
"1779","30187",6,0,0,1,0,0,0,0,2,0,0,0,0,0,2,1,"No","Cont/Casa",6024,0.0873173970783533,0,10035.1326633166
"1780","30188",6,0,0,1,0,0,1,0,0,0,1,0,1,1,1,5,"No","Casa",17051,0.122632103688933,0,13528.9516761637
"1781","30189",153,0,48,1,0,0.313725490196078,21,1,0,0,0.636363636363636,0.272727272727273,1,0.954545454545455,22,80,"No","Cont/Casa",152354,0.143212518214159,60,32061.6170817866
"1782","30190",5,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0.5,"No","Casa",2241,0.234716644355199,0,16997.5262160455
"1783","30191",6,0,0,1,0,0,1,0,0,0,1,0,1,1,1,30,"No","Casa",29877,0.178565451685243,17,28416.1472183982
"1784","30192",14,0,2,1,0,0.142857142857143,3,0,0,0,0,0,1,1,3,6,"No","Casa",20069,0.170760874981314,10,19967.1559497413
"1785","30193",1023,0,637,1,0,0.622678396871945,50,0,25,0,0.88,0.12,0.666666666666667,0.666666666666667,75,600,"No","Casa",596196,0.136507121818999,195,34379.4187105797
"1786","30194",9,0,0,1,0,0,0,0,3,0,0,0,0,0,3,15,"No","Casa",12163,0.0739126860149634,0,13159.1958788176
"1787","30196",12,0,2,1,0,0.166666666666667,2,0,0,0,0.5,0,1,1,2,6,"Si","Casa",17814,0.15841472998765,0,19646.3928198706
"1788","30197",7,0,5,1,0,0.714285714285714,0,0,1,0,1,0,0,0,1,8,"No","Casa",11237,0.1835009344131,0,11183.0504409171
"1789","30198",5,0,0,1,0,0,0,0,2,0,0,0.5,0,0,2,0.65,"No","Casa",6784,0.159787735849057,0,11508.0902693521
"1790","30199",4,0,4,1,0,1,0,1,0,0,0,1,1,0,1,3,"No","Casa",11664,0.0829903978052126,0,17935.7595491547
"1791","30201",29,0,6,1,0,0.206896551724138,0,0,3,2,0.4,0,0,0,5,4,"No","Casa",44403,0.110600635092223,3,12725.7256589564
"1792","30202",7,0,0,1,0,0,0,0,2,0,0.5,0,0,0,2,2,"No","Otra",14490,0.115113871635611,0,9058.09633357297
"1793","30203",10,0,0,1,0,0,2,0,0,0,1,0,1,1,2,2,"No","Casa",14306,0.146022647840067,5,8936.26708562451
"1794","30204",105,0,40,1,0,0.380952380952381,5,0,0,0,1,0,1,1,5,48,"No","Casa",44482,0.145834270041815,15,28184.0905495126
"1795","30205",36,0,13,1,0,0.361111111111111,3,0,0,0,1,0,1,1,3,21,"No","Casa",19344,0.153691066997519,5,20859.3033584144
"1796","30206",77,0,34,1,0,0.441558441558442,2,0,5,0,0.571428571428571,0.428571428571429,0.285714285714286,0.285714285714286,7,60,"No","Cont/Casa",28790,0.133032302882945,8,39927.4301914947
"1797","30207",32,0,10,1,0,0.3125,3,0,0,0,1,0,1,1,3,17,"No","Casa",44999,0.141647592168715,11,20330.3397989235
"1798","30208",21,0,9,1,0,0.428571428571429,2,0,0,0,0.5,0.5,1,1,2,30,"No","Otra",23283,0.187776489284027,0,23949.7803875514
"1799","30209",8,0,0,1,0,0,1,0,1,0,0.5,0.5,0.5,0.5,2,6,"No","Casa",14897,0.0969993958515137,0,13538.7254374159
"1800","30210",3,0,0,1,0,0,1,0,0,0,1,0,1,1,1,4,"No","Casa",30178,0.100238584399231,7,11947.0905555883
"1801","30211",18,0,0,1,0,0,2,0,1,0,0,0.666666666666667,0.666666666666667,0.666666666666667,3,32,"No","Casa",30133,0.156804831911857,5,20221.7790546657
"1802","30212",6,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,"No","Casa",12929,0.131177972000928,0,9632.50075642965
"1803","31001",12,0,0,1,0,0,0,1,6,0,0,0,0.142857142857143,0,7,4,"No","Cont/Casa",6508,0.122771972956361,0,18982.5212784139
"1804","31002",21,0,19,1,0,0.904761904761905,1,0,0,0,0,1,1,1,1,12,"No","Cont/Casa",16489,0.101461580447571,0,22734.3542887236
"1805","31003",11,0,0,1,0,0,0,0,2,0,0,0,0,0,2,3,"No","Casa",11898,0.0892586989409985,0,13253.9547651266
"1806","31004",20,0,0,1,0,0,0,0,2,0,0,1,0,0,2,5,"No","Casa",6093,0.149679960610537,0,18703.478865084
"1807","31005",5,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,"No","Casa",2141,0.148061653432975,0,20332.6847215125
"1808","31006",6,0,0,1,0,0,0,0,2,0,0,0.5,0,0,2,4,"No","Casa",9053,0.141058212747156,0,15617.1845376315
"1809","31007",3,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.5,"No","Cont/Casa",7355,0.120326308633583,0,20336.9523809524
"1810","31008",17,0,0,1,0,0,0,0,1,0,0,1,0,0,1,2,"No","Cont/Casa",3975,0.170314465408805,0,10924.0999627005
"1811","31009",33,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,"No","Casa",4512,0.182402482269504,0,15778.8605433376
"1812","31010",10,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0.3,"No","Cont/Casa",2687,0.114253814663193,0,11603.3076923077
"1813","31011",14,0,0,1,0,0,0,0,1,0,1,0,0,0,1,5,"No","Cont/Casa",8079,0.0893674959772249,16,17093.5364695727
