"","clave_mun","staff","presupparcial","light","waste","poli","tax","pobtot2018","P60","ingpc2015","salmed","compstaff","pcollege","progtot","capreg","pagemed","pageold","ptemp","party2","party","pct_muj"
"1214",30059,157,42989259,880,12,116,0.033558468133267,21150,0.124775413711584,21407.3023360625,117339.140127389,0.191082802547771,0.178343949044586,14,1,0.356687898089172,0.394904458598726,0,"Other","Other",0.328671328671329
"1215",30060,93,47024568,900,8,90,0.0268560667237684,16086,0.1437896307348,14770.4760595647,126508.35483871,0.21505376344086,0.333333333333333,4,1,0.365591397849462,0.182795698924731,0,"LEFT","LEFT",0.225806451612903
"1216",30061,434,223209683,7000,23,839,0.027072935182533,80346,0.112003086650238,21054.8238542828,185390.543778802,0.3963133640553,0.145161290322581,19,1,0.345622119815668,0.117511520737327,0.525345622119816,"LEFT","LEFT",0.331797235023041
"1217",30062,97,51120503,1022,4,280,0.0221808308691184,20393,0.0998872162016378,15558.3586048796,115365.134020619,0.474226804123711,0.257731958762887,8,0,0.618556701030928,0.0309278350515464,0,"LEFT","LEFT",0.4
"1218",30066,151,81331676,2220,3,323,0.0156642152735966,26572,0.140185157308445,13231.9494764833,108910.708609272,0.218543046357616,0.19205298013245,16,0,0.80794701986755,0.0198675496688742,0,"LEFT","LEFT",0.298013245033113
"1219",30067,175,53332584,100,6,40,0.00897362232922626,18626,0.0721035112208741,6787.78597122302,78476.6914285714,0.0742857142857143,0.0571428571428571,16,1,0.474285714285714,0.0685714285714286,0,"LEFT","LEFT",0.0685714285714286
"1220",30069,256,93821244,2826,25,75,0.0234290391527562,24137,0.186394332352819,19049.5824734408,144199.7890625,0.1484375,0.23828125,17,0,0.3828125,0.1953125,0,"LEFT","LEFT",0.297520661157025
"1221",30070,170,61356767,893,7,33,0.0212508764183967,18277,0.12813919133337,12802.6253263708,84523.8294117647,0.141176470588235,0.0470588235294118,0,0,0.547058823529412,0.164705882352941,0,"Other","Other",0.3125
"1222",30072,137,67388220,1500,10,200,0.0194493021592488,21589,0.125480568808189,15550.2113997674,102482.481751825,0.248175182481752,0.160583941605839,12,1,0.335766423357664,0.131386861313869,0,"LEFT","LEFT",0.343065693430657
"1223",30073,191,104935271,2250,7,234,0.0173811233104361,41665,0.14594983799352,13417.5267115156,164590.340314136,0.277486910994764,0.104712041884817,12,0,0.282722513089005,0.0785340314136126,0.31413612565445,"Other","Other",0.303664921465969
"1224",30074,110,16508927,696,1,44,0.041231021023574,7182,0.122667780562517,18202.4768085513,97897.1818181818,0.309090909090909,0,8,1,0.390909090909091,0.227272727272727,0,"LEFT","LEFT",0.472727272727273
"1225",30077,168,88860407,2906,30,428,0.0385620801493968,42685,0.125735035726836,19429.501958922,292409.738095238,0.31547619047619,0,14,0,0.410714285714286,0.386904761904762,0,"PAN","PAN",0.343949044585987
"1226",30078,131,41381372,550,12,121,0.0195735122913393,12449,0.199855410073098,11632.6634441088,73295.893129771,0.297709923664122,0.297709923664122,0,0,0.435114503816794,0.274809160305344,0,"LEFT","LEFT",0.221374045801527
"1227",30081,111,44788564,1080,11,150,0.0419374430394697,26062,0.0943519300130458,20817.5189873418,129229.621621622,0.207207207207207,0.261261261261261,16,1,0.414414414414414,0.117117117117117,0,"LEFT","LEFT",0.236363636363636
"1228",30083,227,149151063,1548,15,267,0.0109465642846499,50636,0.175823524764989,11238.3252851429,178884.321585903,0.167400881057269,0.581497797356828,0,0,0.559471365638767,0.0748898678414097,0,"LEFT","LEFT",0.3215859030837
"1229",30085,343,272047398,5594,24,310,0.0350455792121727,72281,0.113902685352997,20222.369505425,208859.402332362,0.475218658892128,0.215743440233236,10,0,0.545189504373178,0.154518950437318,0,"PAN","PAN",0.311953352769679
"1230",30086,176,93842359,2089,15,520,0.031545038417117,45587,0.084146796235769,11116.4383424027,143073.965909091,0.318181818181818,0.210227272727273,12,0,0.511363636363636,0.215909090909091,0.869318181818182,"PRI","PRI",0.301136363636364
"1231",30088,52,19503240,300,7,110,0.00112640177712021,5028,0.172434367541766,13602.2366782007,152809.865384615,0.307692307692308,0.115384615384615,0,0,0.538461538461538,0,0,"LEFT","LEFT",0.173076923076923
"1232",30089,170,87068207,4415,52,349,0.0261504283678598,38873,0.154323051989813,24127.3400230885,195240.776470588,0.452941176470588,0.1,7,0,0.341176470588235,0.435294117647059,0,"LEFT","LEFT",0.284722222222222
"1233",30090,89,21485612,1300,5,46,0.0329544107345842,10984,0.148761835396941,23146.162636422,126601.292134831,0.269662921348315,0.168539325842697,0,0,0.292134831460674,0.0561797752808989,0,"LEFT","LEFT",0.449438202247191
"1234",30091,134,83546690,2750,9,392,0.0274496429807655,28232,0.132757155001417,16353.8808523561,202677.835820896,0.23134328358209,0.432835820895522,7,0,0.335820895522388,0.305970149253731,0,"LEFT","LEFT",0.402985074626866
"1235",30092,158,107841937,555,21,456,0.0270527934833213,38740,0.114352090862158,18238.5374135015,120008.278481013,0.19620253164557,0.10126582278481,10,1,0.39873417721519,0.215189873417722,0,"PRI","PRI",0.341772151898734
"1236",30094,217,82684879,1904,44,200,0.0254870513548661,38129,0.143355451231346,16642.3316510454,171637.032258065,0.188940092165899,0.377880184331797,8,0,0.345622119815668,0.262672811059908,0,"PAN","PAN",0.290322580645161
"1237",30095,205,50899566,1232,12,27,0.0163255029181641,15323,0.177967760882334,11877.7043300026,80561.3658536585,0.107317073170732,0.248780487804878,13,1,0.44390243902439,0.278048780487805,0,"LEFT","LEFT",0.382352941176471
"1238",30096,46,14159415,212,1,19,0.014140745495034,1546,0.211513583441138,9544.73836276083,110115.52173913,0.239130434782609,0.173913043478261,10,0,0.521739130434783,0.108695652173913,0,"PAN","PAN",0.304347826086957
"1239",30097,226,41233413,2334,48,183,0.0336716665454337,19325,0.198913324708926,22849.3310028403,138613.331858407,0.194690265486726,0.190265486725664,0,0,0.420353982300885,0.389380530973451,0,"PAN","PAN",0.358407079646018
"1240",30099,130,43499374,1249,2,120,0.027537820296729,18042,0.102095111406718,12616.2802072539,104242.107692308,0.292307692307692,0.2,12,0,0.423076923076923,0.161538461538462,0,"Other","Other",0.461538461538462
"1241",30100,115,50255296,250,14,46,0.0282567831258174,23649,0.154382849169098,20738.6369245373,116712.260869565,0.147826086956522,0.11304347826087,0,0,0.356521739130435,0.4,0,"LEFT","LEFT",0.4
"1242",30101,162,74400216,2400,20,144,0.0293580030707697,37725,0.0933333333333333,16907.8915662651,113009.172839506,0.518518518518518,0.123456790123457,12,0,0.475308641975309,0.191358024691358,0,"LEFT","LEFT",0.191358024691358
"1243",30102,529,188734984,7827,130,1503,0.0490261697482451,107342,0.121164129604442,24846.4924437657,241521.81852552,0.351606805293006,0.24952741020794,4,0,0.389413988657845,0.270321361058601,0,"PAN","PAN",0.387523629489603
"1244",30103,112,49380216,300,2,300,0.011065456163017,12600,0.102857142857143,8551.77229601518,120154.642857143,0.142857142857143,0.0803571428571429,0,0,0.375,0.267857142857143,0,"Other","Other",0.178571428571429
"1245",30104,169,53693613,1080,1,8,0.00742362501611967,17173,0.0977115239038025,12093.9819767442,62073.3372781065,0.224852071005917,0.14792899408284,12,1,0.461538461538462,0.284023668639053,0,"LEFT","LEFT",0.304347826086957
"1246",30106,61,35045821,380,2,26,0.00711677465896599,4757,0.107000210216523,9612.54174022698,99443.6229508197,0.19672131147541,0.131147540983607,12,1,0.409836065573771,0.114754098360656,0,NA,"LEFT",0.475409836065574
"1247",30107,131,14190107,91,0.4,0,0.00317740182913078,2929,0.0935472857630591,10477.5091130012,75985.8625954199,0.0229007633587786,0.0763358778625954,8,0,0.389312977099237,0.244274809160305,0,"PRI","PRI",0.206106870229008
"1248",30109,296,118052386,3803,50,684,0.0478917283197327,65191,0.14986731297265,16575.14616876,178383.030405405,0.256756756756757,0.293918918918919,15,0,0.368243243243243,0.266891891891892,0,"PAN","PAN",0.351351351351351
"1249",30112,135,41038637,1770,3,246,0.054025775138358,22319,0.13020296608271,16763.2649903288,102252.266666667,0.222222222222222,0.392592592592593,16,1,0.607407407407407,0.0888888888888889,0,"PAN","PAN",0.290322580645161
"1250",30113,57,16140195,337,1,51,0.0175344546905148,4595,0.120130576713819,12925.6982942431,121103.403508772,0.578947368421053,0.263157894736842,5,1,0.385964912280702,0.140350877192982,0,"PRI","PRI",0.421052631578947
"1251",30114,79,43100809,1165,10,112,0.0349611073433183,10102,0.194911898633934,19934.3924050633,139066.64556962,0.556962025316456,0.265822784810127,16,0,0.291139240506329,0.291139240506329,0,"PAN","PAN",0.40506329113924
"1252",30115,273,72945157,3147,18,860,0.0656459921961568,36792,0.140139160687106,19613.362222891,150779.205128205,0.201465201465201,0.164835164835165,0,1,0.476190476190476,0.230769230769231,0.0183150183150183,"PRI","PRI",0.401197604790419
"1253",30117,136,64613475,1542,8,90,0.0178202476342009,23529,0.133834842109737,14163.2347398607,120550.610294118,0.433823529411765,0.272058823529412,13,0,0.360294117647059,0.264705882352941,0.169117647058824,"PRI","PRI",0.345588235294118
"1254",30119,80,20838522,1200,4,92,0.0292682588790424,5570,0.168940754039497,17149.878238342,141766.95,0.25,0.175,5,1,0.5,0.125,0.4875,"PRI","PRI",0.466666666666667
"1255",30121,202,81858244,2298,12,41,0.0357352507643635,22860,0.177821522309711,18739.8288297761,183089.608910891,0.212871287128713,0.227722772277228,13,0,0.351485148514851,0.331683168316832,0.113861386138614,"Other","Other",0.331683168316832
"1256",30122,136,65420230,1300,6,212,0.00886494658971956,17621,0.107655638159015,12627.5867426204,66970.7720588235,0.235294117647059,0.161764705882353,7,1,0.455882352941176,0.00735294117647059,0,"Other","Other",0.266129032258065
"1257",30125,131,57920524,2100,12,75,0.0356562968243669,31349,0.117579508118281,16076.9310433599,146448.572519084,0.175572519083969,0.175572519083969,0,1,0.419847328244275,0.251908396946565,0.259541984732824,"LEFT","LEFT",0.389312977099237
"1258",30126,151,62340238,983,15,154,0.0439787174013694,33272,0.16028492426064,22329.0095907171,153408.834437086,0.172185430463576,0.211920529801325,9,0,0.483443708609272,0.105960264900662,0.033112582781457,"PAN","PAN",0.345794392523364
"1259",30127,110,73858387,630,2,84,0.00462425996631413,27336,0.0580187298800117,7599.45431407483,124135.081818182,0.327272727272727,0.272727272727273,4,1,0.390909090909091,0.118181818181818,0,"PAN","PAN",0.272727272727273
"1260",30128,384,187893094,4074,80,1096,0.0399691267195499,75742,0.087520794275303,17390.7109403778,129909.716145833,0.333333333333333,0.638020833333333,14,0,0.359375,0.299479166666667,0,"PRI","PRI",0.4140625
"1261",30129,157,50041833,1545,14,138,0.0123793615711065,18016,0.185446269982238,17169.5372907154,89441.5796178344,0.32484076433121,0.337579617834395,6,1,0.375796178343949,0.171974522292994,0,"PAN","PAN",0.287581699346405
"1262",30132,111,41913168,1110,20,30,0.0204932931311492,19830,0.0874936964195663,14044.4422647132,142537.585585586,0.414414414414414,0.171171171171171,5,0,0.387387387387387,0.279279279279279,0,"PRI","PRI",0.378378378378378
"1263",30133,162,142433035,1330,70,0,0.0354514231645287,57398,0.120753336353183,23835.8705527801,184001.598765432,0.308641975308642,0.117283950617284,0,0,0.265432098765432,0.351851851851852,0,"Other","Other",0.401234567901235
"1264",30134,80,44584540,2395,32,11,0.0472045693970189,23155,0.149470956596847,22613.5424164524,190045.6875,0.5625,0.275,5,0,0.575,0.1,0,"PRI","PRI",0.4125
"1265",30137,71,23493485,300,0.08,15,0.00697714662644786,6140,0.0850162866449511,10043.1781775972,143935.732394366,0.28169014084507,0.169014084507042,6,0,0.28169014084507,0.0563380281690141,0,"PRI","PRI",0.154929577464789
"1266",30138,194,74900847,1150,20,280,0.058441166926974,41562,0.164669650161205,25047.5246436545,209627.077319588,0.443298969072165,0.407216494845361,0,0,0.427835051546392,0.170103092783505,0,"LEFT","LEFT",0.350515463917526
"1267",30139,95,17560821,660,6,111,0.0157668227301201,6084,0.191321499013807,19711.6272278291,77874.1473684211,0.242105263157895,0.0736842105263158,4,0,0.336842105263158,0.347368421052632,0,"LEFT","LEFT",0.442105263157895
"1268",30140,84,16337067,240,0.3,74,0.00619605217041855,3051,0.0747295968534907,12049.3333333333,64066.6785714286,0.119047619047619,0.0833333333333333,4,1,0.44047619047619,0.19047619047619,0,"Other","Other",0.4125
"1269",30141,763,369671421,6176,80,2969,0.0385333466947413,161412,0.128131737417292,16428.2934204296,132212.048492792,0.207077326343381,0.394495412844037,0,0,0.53735255570118,0.159895150720839,0.346002621231979,"Other","Other",0.432503276539974
"1270",30142,226,81100784,1637,23,28,0.0251997492257505,32795,0.142643695685318,14843.4669873361,130597.517699115,0.132743362831858,0.128318584070796,9,0,0.349557522123894,0.274336283185841,0,"PAN","PAN",0.309734513274336
"1271",30143,300,136001832,1940,55,240,0.020029573776042,56955,0.156211043806514,14367.7033791186,144679.11,0.153333333333333,0,15,0,0.413333333333333,0.266666666666667,0,"LEFT","LEFT",0.393333333333333
"1272",30144,191,93849997,2830,16,360,0.0151789732884093,32318,0.123708150256823,15610.36858268,146764.19895288,0.198952879581152,0.308900523560209,0,0,0.534031413612565,0.214659685863874,0,"LEFT","LEFT",0.233128834355828
"1273",30145,123,39165819,1421,13,67,0.0260464855194701,16139,0.107565524505855,20975.0035038542,105947.243902439,0.260162601626016,0.268292682926829,18,0,0.40650406504065,0.146341463414634,0,"LEFT","LEFT",0.121212121212121
"1274",30146,60,13675397,200,0.7,12,0.0151058447064559,3838,0.0940594059405941,12595.3682277319,82789.7833333333,0.25,0.15,9,0,0.366666666666667,0.0666666666666667,0,"PAN","PAN",0.333333333333333
"1275",30148,159,60831358,2010,10,56,0.0289713544807494,27904,0.149297591743119,18794.415939783,119325.666666667,0.113207547169811,0.264150943396226,9,1,0.50314465408805,0.10062893081761,0,"PRI","PRI",0.304054054054054
"1276",30150,110,49574100,718,8,32,0.0375858784468593,11547,0.157876504719841,13033.9507191437,94654.4818181818,0.218181818181818,0.245454545454545,9,0,0.345454545454545,0.154545454545455,0,"PRI","PRI",0.281818181818182
"1277",30152,167,85986880,230,3,0,0.0229281847506814,11698,0.198922892802188,16444.4470588235,107044.449101796,0.125748502994012,0.0838323353293413,18,1,0.437125748502994,0.29940119760479,0,"Other","Other",0.389221556886228
"1278",30153,70,19987336,280,0.1,6,0.0172867869660396,5809,0.196247202616629,14843.8636679805,115459.1,0.342857142857143,0.142857142857143,0,0,0.328571428571429,0.171428571428571,0,"PRI","PRI",0.4
"1279",30154,81,44250379,260,8,0,0.0217636564907534,12158,0.209327191972364,13188.5114081817,35846.3456790123,0.296296296296296,0.222222222222222,11,0,0.580246913580247,0.0246913580246914,1,"PAN","PAN",0.283950617283951
"1280",30156,79,25031667,452,1,18,0.0109596581008366,5952,0.0935819892473118,11375.3658927142,115637.544303797,0.354430379746835,0.113924050632911,13,0,0.341772151898734,0.151898734177215,0,"PAN","PAN",0.316455696202532
"1281",30159,111,90877796,1230,3,50,0.0100254065173788,28447,0.0599711744647942,8036.41076165214,202474.009009009,0.171171171171171,0.225225225225225,8,1,0.396396396396396,0.027027027027027,0,"PRI","PRI",0.135135135135135
"1282",30160,395,264807971,5576,50,1118,0.0202463636666316,106715,0.148217214074872,19176.5925397745,166771.440506329,0.172151898734177,0.465822784810127,18,1,0.329113924050633,0.293670886075949,0,"PAN","PAN",0.265822784810127
"1283",30161,236,101910709,3600,30,245,0.0214091454498797,34516,0.17600533086105,15074.7802676746,133933.101694915,0.241525423728814,0.377118644067797,0,1,0.338983050847458,0.305084745762712,0,"PRI","PRI",0.266949152542373
"1284",30162,82,20879664,415,6,47,0.00869513515564548,6407,0.120337131262681,10765.1967921036,105334.341463415,0.231707317073171,0.182926829268293,5,0,0.365853658536585,0.158536585365854,0,"PAN","PAN",0.32
"1285",30163,109,19498016,200,1,3,0.0232949158575546,5078,0.12800315084679,8974.61838059447,105660.082568807,0.110091743119266,0,16,0,0.293577981651376,0.055045871559633,0,"LEFT","LEFT",0.44954128440367
"1286",30164,201,54085348,1729,15,524,0.0253771925012512,16831,0.143663478105876,19328.5043330018,103027.975124378,0.119402985074627,0.606965174129353,7,1,0.373134328358209,0.228855721393035,0,"Other","Other",0.26865671641791
"1287",30166,85,27274134,675,2,420,0.0145936712989932,9324,0.140819390819391,13304.3697863683,133696.352941176,0.2,0.211764705882353,2,0,0.364705882352941,0.129411764705882,0,"LEFT","LEFT",0.411764705882353
"1288",30167,102,49039319,862,1,385,0.0166677835382334,14485,0.162236796686227,13909.3412214435,80284.1764705882,0.245098039215686,0.254901960784314,13,0,0.382352941176471,0.0196078431372549,0,"PAN","PAN",0.197802197802198
"1289",30168,80,70820026,300,1,59,0.00812079083345346,16008,0.0856446776611694,10140.8246498599,122568.7,0.375,0.375,0,0,0.1125,0,0,"PRI","PRI",0.3125
"1290",30169,209,55882920,90,7,55,0.0204353052232493,22967,0.159533243349153,15711.9220656644,123867.033492823,0.143540669856459,0.0382775119617225,11,0,0.38755980861244,0.349282296650718,0,"PAN","PAN",0.411483253588517
"1291",30170,65,46568432,284,1,50,0.000552312892360652,10787,0.104014091035506,11416.7292289301,157008.4,0.353846153846154,0.2,12,0,0.461538461538462,0.123076923076923,0,"PRI","PRI",0.142857142857143
"1292",30171,75,23873192,69,0.2,8,0.00551167790419156,5516,0.105692530819434,10340.5377751338,120741.586666667,0.28,0.24,15,0,0.373333333333333,0.173333333333333,0,"LEFT","LEFT",0.266666666666667
"1293",30172,120,49318904,1950,8,36,0.0208366474095614,19983,0.140969824350698,14191.7835681035,170598.216666667,0.175,0.125,11,1,0.5,0.191666666666667,0,"LEFT","LEFT",0.259259259259259
