clave_mun,staff,presupparcial,light,waste,poli,tax,pobtot2018,P60,ingpc2015,salmed,compstaff,pcollege,progtot,capreg,pagemed,pageold,ptemp,Estado,party,pct_muj,rural,semirural,urbsmall,urbmed,indice_marg,Partido,Ali
20289,9,3992998,120,0.266,0,9.53E-04,1199,0.201000834,14037.69779,126870.6667,0.222222222,0.111111111,0,0,0.666666667,0,0.777777778,20,SNI,0.375,1,0,0,0,0.464,SIN,FALSE
20293,62,42638550,1458,7,500,0.097911147,16799,0.08679088,37187.48048,154580.3548,0.370967742,0.064516129,12,1,0.290322581,0.032258065,0,20,SNI,0.240740741,0,0,1,0,-1.455,SNI,FALSE
20294,67,18310832,150,3,86,0.016305766,6891,0.154839646,23398.70344,97522.37313,0.208955224,0.149253731,7,0,0.47761194,0.119402985,0,20,PAN,0.14893617,0,1,0,0,-0.98,PAN,FALSE
20295,74,30062337,600,3,240,0.023676643,9825,0.149923664,21898.62099,105269.5541,0.094594595,0.324324324,0,0,0.324324324,0.027027027,0,20,PRI,0.234042553,0,1,0,0,-0.624,PRI,TRUE
20296,22,6122183,455,0.071,15,0.005565823,953,0.278069255,12567.08738,41936.22727,0.318181818,0.227272727,2,0,0.409090909,0.363636364,0,20,SNI,0.263157895,1,0,0,0,0.487,SNI,FALSE
20298,87,44566754,800,5,1520,0.014507649,13233,0.137157107,16552.14195,102279.1034,0.229885057,0.275862069,11,0,0.333333333,0.206896552,1,20,PRI,0.253164557,0,1,0,0,0.076,PVEM,TRUE
20301,31,11476662,198,0.3,22,0.020088213,1584,0.203282828,16536.99462,93583,0.258064516,0.129032258,7,0,0.129032258,0.064516129,0,20,SNI,0.4,1,0,0,0,0.339,SNI,FALSE
20305,79,6580421,200,0.9,35,7.31E-04,4256,0.183975564,27100.55993,41468.35443,0.215189873,0.17721519,0,0,0.329113924,0.202531646,0,20,PRI,0.211267606,0,1,0,0,-0.85,PRI,TRUE
20307,51,55423695,423,0.4,41,1.48E-04,9706,0.153410262,15376.21309,95203.90196,0.039215686,0.078431373,11,0,0.431372549,0.137254902,0,20,Other,0.217391304,0,1,0,0,0.321,PRS,FALSE
20308,27,7142813,200,1,40,0.001515503,3215,0.108864697,21103.26506,128915.6667,0.333333333,0,0,0,0.62962963,0,0,20,PRI,0.333333333,0,1,0,0,0.586,PRI,TRUE
20309,115,35464769,680,1,50,9.60E-04,10371,0.124578151,11366.93525,96126.44348,0.07826087,0.147826087,2,0,0.391304348,0.095652174,0,20,SNI,0.2,0,1,0,0,1.996,SNI,FALSE
20314,23,7247848,40,0.4,20,0.006307349,1741,0.136703044,14863.06667,123936.1304,0.130434783,0,4,0,0.260869565,0.130434783,0,20,SNI,0.095238095,1,0,0,0,0.009,SNI,FALSE
20316,7,7158561,220,0.2,0,7.17E-04,737,0.177747626,8944.786885,161240.5714,0.714285714,0,9,0,0.142857143,0.285714286,1,20,SNI,0.142857143,1,0,0,0,0.223,SNI,FALSE
20318,223,261883304,150,20,1440,0.033942713,48396,0.090131416,26471.23456,379649.4664,0.197309417,0.269058296,16,1,0.434977578,0.228699552,0,20,PRI,0.326530612,0,0,1,0,-0.557,PRI,TRUE
20321,16,4918875,42,0.25,2,6.01E-04,768,0.201822917,7456.857143,45133.125,0.5,0.0625,0,0,0.4375,0.375,0,20,SNI,0.066666667,1,0,0,0,0.708,SNI,FALSE
20327,150,50932393,3500,2,850,0.006194424,15184,0.149038462,16536.4782,104744.9067,0.053333333,0.186666667,0,0,0.433333333,0,0,20,PRI,0.2,0,0,1,0,0.208,PRI,TRUE
20333,169,31653877,360,0.752,18,3.41E-04,3155,0.161014263,24832.08776,3822.053254,0.029585799,0.017751479,0,0,0.443786982,0.289940828,0,20,SNI,0.005988024,0,1,0,0,-0.271,SNI,FALSE
20334,161,119816649,200,23,257,0.002584923,49217,0.117764187,18458.44618,170910.4596,0.236024845,0.173913043,8,0,0.397515528,0.211180124,0,20,LEFT,0.260869565,0,0,1,0,0.333,MORENA,FALSE
20336,27,12421827,170,0.166,30,0.003182951,1811,0.19326339,11088.18653,54048.81481,0.185185185,0.185185185,5,0,0.62962963,0.074074074,0,20,SNI,0.347826087,1,0,0,0,1.03,SNI,FALSE
20338,61,36244081,819,10,140,0.010367546,10144,0.120268139,30136.50752,138924.7541,0.508196721,0.442622951,0,0,0.37704918,0.31147541,0,20,SNI,0.291666667,0,1,0,0,-0.935,SNI,FALSE
20339,31,10534651,464,0.306,190,0.007190944,4277,0.150572831,19075.44632,137915,0.161290323,0.161290323,4,0,0.483870968,0.096774194,0,20,LEFT,0.068965517,0,1,0,0,-0.25,MORENA,FALSE
20342,29,9103724,238,0.75,8,0.086482984,3703,0.090197137,33805.91711,127241.2069,0.206896552,0.068965517,0,0,0.310344828,0.034482759,0,20,SNI,0.333333333,0,1,0,0,-0.972,SNI,FALSE
20343,14,9054001,120,0.14,120,0.022242559,1969,0.200101574,16210.00188,104198.0714,0.285714286,0.142857143,5,0,0.214285714,0.714285714,0.285714286,20,SNI,0.222222222,1,0,0,0,0.141,SNI,FALSE
20344,34,9827425,111,0.142,70,5.24E-04,2773,0.129102056,12831.99689,82223.64706,0.147058824,0,0,0,0.558823529,0,0,20,SNI,0.068965517,0,1,0,0,0.219,SNI,FALSE
20345,27,14034313,450,0.7,0,4.31E-04,4144,0.153474903,16809.10426,106049.1852,0.037037037,0.185185185,0,0,0.666666667,0.037037037,1,20,LEFT,0.12,0,1,0,0,0.445,PRD,FALSE
20347,21,15183466,85,0.18,2,0.0152196,4096,0.110351563,10045.92742,85593.66667,0.142857143,0.047619048,4,0,0.571428571,0.285714286,1,20,SNI,0.263157895,0,1,0,0,0.407,SNI,FALSE
20350,81,32830962,1250,12,155,0.069878594,16753,0.109234167,41452.23063,156289.321,0.395061728,0.530864198,12,0,0.172839506,0.086419753,1,20,SNI,0.392857143,0,0,1,0,-1.788,SNI,FALSE
20351,44,10337674,145,0.3,7,0.003350235,2767,0.170581858,11503.26284,35773.31818,0.068181818,0.022727273,11,0,0.204545455,0,1,20,SNI,0.075,0,1,0,0,0.743,SNI,FALSE
20357,18,5876545,165,0.215,25,0.00260608,860,0.253488372,12440.37647,26076.88889,0.222222222,0,0,0,0.444444444,0,0,20,SNI,0.176470588,1,0,0,0,-0.019,SNI,FALSE
20358,10,21903412,260,0.143,5,0.004906005,1934,0.245087901,12355.28021,118461.9,0.3,0.4,0,0,0.7,0,0,20,SNI,0.25,1,0,0,0,0.196,SNI,FALSE
20359,27,6264690,65,0.2,4,0.006286155,673,0.304606241,14925.79512,35022.22222,0.111111111,0.037037037,0,0,0.444444444,0.222222222,1,20,SNI,0.047619048,1,0,0,0,0.729,SNI,FALSE
20361,11,4676970,55,0.2,0,0.002418751,842,0.185273159,13835.64706,91015.18182,0.181818182,0,0,0,0.272727273,0.545454545,1,20,SNI,0.181818182,1,0,0,0,0.701,SNI,FALSE
20362,30,6422468,265,0.1,5,0.010513303,1496,0.243315508,14075.70997,32040.83333,0.166666667,0,0,0,0.566666667,0.266666667,0.366666667,20,SNI,0.181818182,1,0,0,0,0.429,SNI,FALSE
20364,101,64200764,522,7,80,9.58E-04,17862,0.090191468,19849.69532,123175.297,0.227722772,0.168316832,7,0,0.376237624,0.089108911,0,20,LEFT,0.176470588,0,0,1,0,0.431,PT,FALSE
20368,38,9253826,347,0.142,30,0.002857532,2016,0.154265873,12877.51079,66978.05263,0.078947368,0.026315789,14,0,0.131578947,0.078947368,0,20,SNI,0.305555556,1,0,0,0,0.244,SNI,FALSE
20369,14,7135137,170,0.428,5,0.003199713,2127,0.159849553,19432.65778,131766.5714,0.142857143,0.357142857,5,0,0.357142857,0.357142857,0,20,SNI,0.166666667,1,0,0,0,-0.118,SNI,FALSE
20371,21,7601487,312,0.15,40,0.006657967,978,0.282208589,15346.94574,47644.66667,0.19047619,0,6,0,0.285714286,0.238095238,0,20,SNI,0,1,0,0,0,0.728,SNI,FALSE
20375,52,32233910,380,7,2400,0.016619823,12584,0.083518754,29463.41047,179177.9615,0.153846154,0.384615385,14,0,0.365384615,0.057692308,1,20,LEFT,0.326530612,0,1,0,0,-1.218,PMC,FALSE
20376,16,2269472,50,0.143,0,0.004685591,364,0.263736264,12079.47429,35643.625,0.0625,0,2,0,0.3125,0.125,0,20,SNI,0.2,1,0,0,0,0.761,SNI,FALSE
20377,29,52235023,230,0.375,14,6.43E-05,10879,0.134571192,10396.39169,151975,0.551724138,0.103448276,0,0,0.413793103,0.068965517,0,20,PRI,0.444444444,0,1,0,0,1.144,PRI,TRUE
20378,12,19104800,250,0.857,2,0.003157202,3695,0.143166441,10139.13429,111762.5,1,0.333333333,5,0,0.416666667,0.25,0,20,SNI,0.583333333,0,1,0,0,0.477,SNI,FALSE
20384,13,19590593,280,0.285,23,3.63E-04,4738,0.130434783,8417.666667,193425.3846,0.153846154,0.076923077,4,0,0.538461538,0.153846154,1,20,SNI,0.125,0,1,0,0,1.455,SNI,FALSE
20385,843,188801733,5012,96,8108,0.095470713,95889,0.090573476,30158.78593,109413.8375,0.215895611,0.389086595,0,0,0.322657177,0.137603796,0,20,LEFT,0.300511509,0,0,1,0,-0.979,PRD,FALSE
20387,30,18634878,147,2,20,0.004978262,2882,0.191533657,15619.15663,102791.5,0.166666667,0.066666667,0,0,0.8,0,0,20,LEFT,0.269230769,0,1,0,0,0.201,PRD,FALSE
20389,6,9929466,90,0.1,0,5.87E-04,913,0.201533406,9066.161538,307710.3333,0.333333333,0.333333333,4,0,0.333333333,0.333333333,0,20,SNI,0.5,1,0,0,0,1.428,SNI,FALSE
20391,15,15942864,90,0.286,4,5.79E-05,3372,0.095788849,10163.67067,235340.8,0.133333333,0,4,0,0.466666667,0.333333333,0.733333333,20,SNI,0.076923077,0,1,0,0,2.334,SNI,FALSE
20393,25,12938144,230,1,80,1.55E-04,4060,0.118472906,14820.68515,92229.52,0.24,0,0,0,0.2,0.16,0,20,SNI,0.166666667,0,1,0,0,0.808,SNI,FALSE
20399,61,91553443,400,14,2985,0.074256993,39033,0.076832424,27898.50551,231697.4754,0.491803279,0.180327869,0,1,0.245901639,0.016393443,0,20,SNI,0.218181818,0,0,1,0,-0.904,SNI,FALSE
20400,10,5054654,185,0.5,26,0.001365234,1696,0.225235849,13275.19128,220270.9,0.4,0.2,7,0,0.3,0.3,0,20,SNI,0.625,1,0,0,0,0.327,SNI,FALSE
20401,192,82704210,360,30,793,0.030975407,26146,0.084448864,22640.6932,129368.3229,0.083333333,0.177083333,8,0,0.442708333,0.15625,0,20,SNI,0.238095238,0,0,1,0,-0.171,SNI,FALSE
20404,11,4059300,149,0.1,0,0.004278021,766,0.236292428,14876.67692,85771,0.727272727,0.272727273,0,0,0.454545455,0.181818182,0,20,SNI,0.2,1,0,0,0,-0.32,SNI,FALSE
20405,24,6349360,180,0.571,20,0.019729616,1836,0.199346405,13253.91092,138561.9167,0.125,0.125,5,0,0.25,0.208333333,0,20,SNI,0.409090909,1,0,0,0,0.232,SNI,FALSE
20409,89,29060836,555,1,153,0.064037993,8781,0.143377747,37386.92111,99498.58427,0.292134831,0.134831461,6,0,0.494382022,0.078651685,0.786516854,20,SNI,0.311688312,0,1,0,0,-1.614,SNI,FALSE
20412,67,15648708,104,0.228,96,1.19E-04,3198,0.111319575,12399.37711,80451.58209,0.089552239,0.014925373,5,0,0.611940299,0.074626866,0,20,SNI,0.0625,0,1,0,0,1.736,SNI,FALSE
20414,99,40786049,558,2,30,1.58E-04,11754,0.141738982,14974.24829,92744.88889,0.050505051,0.222222222,5,0,0.202020202,0.121212121,0,20,PRI,0.344827586,0,1,0,0,0.618,PRI,TRUE
20415,36,19186326,250,1,10,4.57E-05,4880,0.13442623,13679.70071,75104.61111,0.111111111,0.111111111,12,0,0.388888889,0.222222222,0.944444444,20,Other,0.264705882,0,1,0,0,0.509,PUP,FALSE
20417,50,72123098,500,5,161,0.009306265,9592,0.132819016,11833.64237,190747.52,0.36,0.2,4,0,0.46,0.18,0,20,LEFT,0.333333333,0,1,0,0,0.383,PRD,FALSE
20418,75,33885097,800,2,38,5.88E-04,11768,0.15635622,22108.9996,85236.14667,0.12,0.266666667,5,0,0.24,0.253333333,0,20,LEFT,0.366666667,0,1,0,0,-0.292,MORENA,FALSE
20421,112,18573346,300,4,30,6.26E-04,4642,0.158767773,20955.28077,52755.5625,0.053571429,0,8,0,0.651785714,0.017857143,0,20,LEFT,0.459183673,0,1,0,0,-0.283,PT,FALSE
20432,26,6214033,29,0.2,10,5.96E-06,920,0.181521739,16919.05512,19308.65385,0.076923077,0.038461538,0,0,0.346153846,0.076923077,0,20,SNI,0,1,0,0,0,-0.533,SNI,FALSE
20435,9,17723390,60,0.5,3,2.12E-04,3561,0.113732098,11130.94156,190286.5556,0.888888889,0,0,0,0.111111111,0,0,20,SNI,0.111111111,0,1,0,0,1.87,SNI,FALSE
20439,186,107253652,1200,4,744,0.005667114,25142,0.093349773,15885.51063,158884.2957,0.14516129,0.134408602,7,0,0.387096774,0.198924731,0,20,PAN,0.401129944,0,0,1,0,1.174,PAN,FALSE
20441,70,44043158,800,5,15,4.80E-04,8941,0.0845543,18365.19548,88766.9,0.042857143,0,10,0,0.285714286,0.142857143,1,20,PRI,0.234375,0,1,0,0,0.368,PVEM,TRUE
20442,23,1959259,170,0.114,4,0.004284797,274,0.208029197,9548.383562,25499.3913,0.130434783,0.173913043,0,0,0.304347826,0.086956522,0,20,SNI,0.166666667,1,0,0,0,-0.435,SNI,FALSE
20443,17,3599834,175,0.07,12,0.003807824,440,0.213636364,7983.709091,24291.52941,0.176470588,0,8,0,0.411764706,0.117647059,1,20,SNI,0.083333333,1,0,0,0,-0.297,SNI,FALSE
20447,51,57718721,900,4,80,8.35E-05,16692,0.123891685,13879.94527,155087.1373,0.058823529,0.078431373,0,0,0.549019608,0.117647059,1,20,PRI,0.195121951,0,0,1,0,0.721,PRI,TRUE
20449,107,12516054,348,0.375,3,0.001195609,3311,0.199335548,14142.54247,6665.327103,0.009345794,0.028037383,1,0,0.299065421,0.280373832,0.037383178,20,SNI,0.047169811,0,1,0,0,0.396,SNI,FALSE
20452,46,15790513,465,1,63,0.007595283,4380,0.166894977,10719.0275,92121.19565,0.239130435,0.108695652,7,0,0.326086957,0.173913043,0,20,SNI,0.113636364,0,1,0,0,1.55,SNI,FALSE
20455,35,12609932,493,0.285,125,0.001228264,2876,0.146036161,8603.095116,62984.8,0.142857143,0,9,0,0.4,0.114285714,0,20,PAN,0.205882353,0,1,0,0,1.149,PAN,FALSE
20458,18,4194748,230,0.075,40,0.007405655,1147,0.253705318,11397.64417,80142.55556,0.222222222,0,2,0,0.388888889,0.222222222,1,20,SNI,0.083333333,1,0,0,0,0.114,SNI,FALSE
20459,30,27248377,278,0.85,327,0.002532085,4799,0.248801834,15869.96694,115646.2333,0.133333333,0.3,0,0,0.4,0.3,0,20,PRI,0.357142857,0,1,0,0,-0.097,PRI,TRUE
20464,14,3060257,149,0.3,1,0.004087769,368,0.258152174,11961.43448,32140.78571,0.142857143,0.214285714,0,0,0.357142857,0.357142857,0,20,SNI,0.083333333,1,0,0,0,0.712,SNI,FALSE
20467,71,66915816,320,3,228,0.001126234,18967,0.133020509,17448.05571,253983.0986,0.084507042,0.267605634,5,0,0.422535211,0.14084507,0,20,PRI,0.133333333,0,0,1,0,0.16,PRI,TRUE
20469,87,118728290,1232,10,360,0.005633181,34375,0.114356364,15296.82181,6609.195402,0.356321839,0.264367816,6,0,0.471264368,0.126436782,0,20,SNI,0.219178082,0,0,1,0,0.975,SNI,FALSE
20471,36,4348392,100,0.023,0,4.75E-04,448,0.151785714,17282.38411,18547.25,0.083333333,0.027777778,0,0,0.305555556,0.055555556,0,20,SNI,0.166666667,1,0,0,0,-0.015,SNI,FALSE
20472,71,8301878,450,2,15,1.32E-04,3326,0.191220686,22418.17043,92034.5493,0.070422535,0.225352113,6,0,0.464788732,0.084507042,0,20,PRI,0.3,0,1,0,0,-0.143,PVEM,TRUE
20473,30,7331489,214,0.071,30,0.004623604,1314,0.169710807,9328.13245,35744.83333,0.2,0,8,0,0.433333333,0.033333333,0,20,SNI,0.12,1,0,0,0,-0.323,SNI,FALSE
20475,27,46882599,488,1,313,0.007055294,10069,0.139835138,12923.09677,133193.8519,0.37037037,0,0,0,0.259259259,0,0,20,SNI,0.08,0,1,0,0,0.825,SNI,FALSE
20476,25,2518202,85,0.143,15,0.004580094,417,0.208633094,13665.94737,23513.92,0.16,0.12,0,0,0.24,0.24,0,20,SNI,0.208333333,1,0,0,0,-0.012,SNI,FALSE
20483,40,30669158,293,8,71,0.012424347,10614,0.119841718,20405.08989,233878.95,0.125,0.2,0,0,0.5,0.025,1,20,LEFT,0.176470588,0,1,0,0,-0.404,PRD,FALSE
20484,13,13099750,600,0.342,40,0.004511455,4407,0.157930565,10482.12863,238317.5385,0.769230769,0,8,0,0.461538462,0.153846154,0,20,PRI,0.333333333,0,1,0,0,0.595,PRI,TRUE
20486,15,13068065,385,0.1,30,0.010112478,2429,0.161383285,13770.43346,191845.4,0.666666667,0.2,0,0,0.133333333,0.333333333,0,20,LEFT,0,1,0,0,0,0.384,PRD,FALSE
20487,28,9355610,182,0.5,6,0.006532951,1961,0.154513004,17888.11892,42697.03571,0.25,0,3,0,0.142857143,0,0,20,SNI,0.136363636,1,0,0,0,0.117,SNI,FALSE
20493,20,3952164,123,0.1,0,0.005145452,545,0.211009174,16891.29825,13520,0.3,0.2,0,0,0.15,0.45,0,20,SNI,0.294117647,1,0,0,0,-0.207,SNI,FALSE
20496,13,7317413,87,0.08,10,0.004631969,1947,0.155110426,17098.88093,79613.38462,0.153846154,0,4,0,0.384615385,0,1,20,SNI,0.1,1,0,0,0,-0.657,SNI,FALSE
20497,44,17620092,75,0.6,480,1.78E-04,4210,0.106175772,11239.91273,65980.18182,0.090909091,0.022727273,0,0,0.386363636,0.545454545,0,20,SNI,0.024390244,0,1,0,0,1.758,SNI,FALSE
20498,27,21152955,240,0.043,10,0.0014384,7409,0.122688622,12046.87914,134655.2222,0.037037037,0.148148148,0,0,0.481481481,0.074074074,0,20,SNI,0.125,0,1,0,0,1.452,SNI,FALSE
20499,16,6889791,187,2,150,0.027773093,1941,0.168985059,21380.18685,151577,0.1875,0.3125,3,0,0.4375,0.125,0,20,SNI,0.416666667,1,0,0,0,-0.616,SNI,FALSE
20500,21,37409386,195,1,60,8.55E-04,7971,0.172374859,13240.35714,157067.4762,0.285714286,0.095238095,10,0,0.047619048,0.285714286,0,20,SNI,0.105263158,0,1,0,0,0.507,SNI,FALSE
20501,13,3759739,240,0.143,4,0.002637963,988,0.29757085,12049.17256,79634.53846,0.461538462,0.153846154,0,0,0.384615385,0.230769231,0,21,SNI,0.153846154,1,0,0,0,0.273,SNI,FALSE
20504,27,6202890,60,0.4,40,0.011487123,1604,0.132793017,14831.96791,40862.62963,0.222222222,0,6,0,0.222222222,0.259259259,0,21,SNI,0,1,0,0,0,0.427,SNI,FALSE
20505,140,47352843,1620,2,129,5.49E-04,7658,0.193131366,25283.92612,27745.8,0.157142857,0.142857143,14,0,0.535714286,0,0,21,PRI,0.24,0,1,0,0,-0.618,PRI,FALSE
20506,26,4234216,115,0.142,20,7.25E-04,798,0.211779449,12819.58033,9635.230769,0.269230769,0.038461538,0,0,0.269230769,0.076923077,0,21,SNI,0,1,0,0,0,0.411,SNI,FALSE
20508,70,3472576,233,0.142,40,9.52E-04,1601,0.228607121,23757.12132,17081.94286,0.071428571,0,12,0,0.642857143,0,0,21,LEFT,0.545454545,1,0,0,0,-0.466,PT,FALSE
20514,22,10178891,40,0.061,3,6.47E-05,949,0.123287671,7425.294545,95724.27273,0.090909091,0,0,0,0.363636364,0.136363636,0,21,SNI,0,1,0,0,0,1.698,SNI,FALSE
20515,224,286745848,5200,40,275,0.012773888,66568,0.125495734,22890.26778,358286.6071,0.169642857,0.294642857,4,0,0.5,0.071428571,0,21,LEFT,0.263681592,0,0,1,0,-0.339,PRD,FALSE
20520,40,21182612,778,1,53,0.008476351,7345,0.166507828,14713.38996,121496.075,0.2,0.075,0,0,0.325,0.425,0,21,LEFT,0.230769231,0,1,0,0,0.254,PRD,FALSE
20523,21,11896568,204,0.1,0,0.0073309,1625,0.218461538,18730.18455,94241.95238,0.285714286,0.142857143,0,0,0.380952381,0.095238095,0,21,SNI,0.142857143,1,0,0,0,-0.121,SNI,FALSE
20525,150,19404784,400,8,80,0.004772166,12226,0.163095043,14628.94043,177776.9133,0.053333333,0.073333333,13,1,0.193333333,0,0,21,Other,0.318181818,0,1,0,0,0.054,PNA,FALSE
20527,4,17168923,144,0.233,8,5.37E-04,2557,0.113805241,11651.69061,529257.75,0.75,0,6,0,0.5,0,0,21,SNI,0.5,0,1,0,0,0.985,SNI,FALSE
20530,42,21246107,272,0.142,4,0.005099507,3817,0.106628242,12587.65873,58382.54762,0.19047619,0.142857143,13,0,0.738095238,0.095238095,0,21,SNI,0.321428571,0,1,0,0,0.636,SNI,FALSE
20537,26,34794311,827,0.5,30,0.002703621,6715,0.216976917,14342.37068,166363.4615,0.5,0.269230769,0,0,0.692307692,0.076923077,0,21,LEFT,0.173913043,0,1,0,0,0.386,PRD,FALSE
20539,39,11919747,1900,1,100,0.013748687,6081,0.116757112,23679.24074,89784.10256,0.128205128,0.076923077,0,0,0.461538462,0,0,21,Other,0.323529412,0,1,0,0,-0.695,PSD,FALSE
20540,56,31395737,441,3,150,0.016917814,8075,0.122105263,22232.25512,113787.2321,0.285714286,0.125,0,0,0.357142857,0.178571429,0,21,LEFT,0.226415094,0,1,0,0,-0.688,PT,FALSE
20544,50,4828357,202,0.462,75,0.002425098,1050,0.24,12351.27602,22636.3,0.08,0,0,0,0.28,0.14,1,21,SNI,0,1,0,0,0,0.319,SNI,FALSE
20545,167,33249967,1594,3,108,0.015820109,9870,0.120567376,20546.18437,66463.53293,0.071856287,0.173652695,13,0,0.233532934,0.437125749,0,21,LEFT,0.491525424,0,1,0,0,-0.684,PRD,FALSE
20546,21,25898789,350,2,24,0.006254762,6238,0.172811799,14666.98712,78349.66667,0.428571429,0.285714286,17,0,0.380952381,0.428571429,0,21,SNI,0.428571429,0,1,0,0,0.548,SNI,FALSE
20550,37,19543940,172,0.857,30,0.031876863,5628,0.161513859,19253.4277,160136.0541,0.621621622,0.162162162,0,0,0.567567568,0.162162162,0,21,SNI,0.166666667,0,1,0,0,0.219,SNI,FALSE
20551,141,79829984,1460,20,458,0.072727243,28129,0.110846457,25470.06496,272184.2199,0.255319149,0.418439716,13,1,0.283687943,0.234042553,0,21,PAN,0.286821705,0,0,1,0,-0.573,PAN,TRUE
20553,60,35631847,1149,4,625,0.089816724,11537,0.11857502,27178.23733,93968.25,0.3,0.433333333,11,0,0.283333333,0.25,1,21,SNI,0.244897959,0,1,0,0,-0.717,SNI,FALSE
20557,287,32645093,800,1,504,0.001395336,14426,0.168029946,24731.77102,44833.58188,0.108013937,0.142857143,0,0,0.306620209,0.087108014,0,21,LEFT,0.242063492,0,1,0,0,-0.817,PT,FALSE
20560,27,25476573,297,0.25,200,0.010316063,6406,0.186075554,11330.99284,172277.4444,0.333333333,0.074074074,7,0,0.111111111,0,0,21,SNI,0.238095238,0,1,0,0,0.679,SNI,FALSE
20562,18,5062029,91,0.05,0,0.004059603,1634,0.131578947,14831.82042,76145.5,0.888888889,0.111111111,0,0,0.388888889,0.333333333,0,21,SNI,0.214285714,1,0,0,0,-0.098,SNI,FALSE
20563,13,6061175,140,0.096,12,0.00231742,1260,0.23015873,10962.37186,83106.69231,0.076923077,0,3,0,0.692307692,0,0,21,SNI,0.1,1,0,0,0,1.546,SNI,FALSE
20568,22,8930507,182,0.428,14,0.010845867,1658,0.190591074,11109.30367,69351.54545,0.090909091,0.090909091,2,0,0.227272727,0.227272727,0,21,SNI,0.25,1,0,0,0,0.316,SNI,FALSE
20570,81,83865329,817,20,283,0.019903987,21519,0.134811097,19606.15322,166452.5432,0.358024691,0.345679012,17,0,0.271604938,0.074074074,1,21,PAN,0.367647059,0,0,1,0,0.014,PAN,TRUE
21019,950,586306274,11314,94,3381,0.061723026,138846,0.126895985,22945.12363,118777.4979,0.577894737,0.421052632,0,0,0.353684211,0.349473684,0.443157895,21,PANC,0.353684211,0,0,0,1,-0.705,PAN-PNA-PRD-CPP-PMC,TRUE
21071,591,247796038,2454,85,1652,0.019776692,102705,0.103870308,19991.48194,132939.5821,0.133671743,0.240270728,0,1,0.394247039,0.236886633,0,21,PANC,0.319796954,0,0,0,1,-0.318,PAN-PNA-PRD-CPP-PT,TRUE
21114,6825,3732296495,108895,1442,8152,0.196045465,1661707,0.119732901,33583.7313,228120.0479,0.533186813,0.316190476,3,1,0.41010989,0.236776557,0,21,PANC,0.369996328,0,0,0,0,-1.564,PAN-PNA-PRD-CPP-PMC-PSI,TRUE
21119,840,698476278,14250,110,12372,0.21697977,143647,0.094091767,88983.32937,249461.55,0.828571429,0.366666667,0,0,0.401190476,0.227380952,0,21,PANC,0.36547619,0,0,0,1,-1.652,PAN-PNA-PRD-CPP-PMC,TRUE
21132,715,259614371,10420,130,2827,0.090559702,152816,0.103523191,21175.13655,166818.9483,0.332867133,0.306293706,12,0,0.405594406,0.25034965,0,21,PANC,0.359440559,0,0,0,1,-1.171,PAN-PNA-PRD-CPP-PT-PSI,TRUE
21140,1112,421381182,5400,85,10162,0.144556449,134835,0.110750176,26732.41293,161618.4847,0.189748201,0.176258993,18,0,0.366007194,0.269784173,0,21,PANC,0.379496403,0,0,0,1,-1.166,PAN-PNA-PRD-CPP-PMC-PSI,TRUE
21156,2097,617813158,6000,250,5444,0.066725482,316834,0.09129702,23706.65164,129506.299,0.218407248,0.199809251,0,0,0.378636147,0.254172628,0.086790653,21,PRI,0.333333333,0,0,0,1,-0.687,PRI-PVEM,FALSE
21174,42,292656646,6400,70,10250,0.10455078,101318,0.104818492,21944.31256,1697322.024,0,0.738095238,0,0,0.642857143,0.214285714,0,21,PANC,0.341463415,0,0,0,1,-0.756,PAN-PNA-PRD-CPP,TRUE
22001,418,403836371,9837,38,1265,0.026350779,65909,0.098590481,16386.2085,210631.6555,0.54784689,0.090909091,11,0,0.433014354,0.311004785,0.354066986,22,PAN,0.329815303,0,0,1,0,0.101,PAN,TRUE
22002,422,144844490,900,14,33,0.012846165,27309,0.116811308,15215.3378,188228.8152,0.146919431,0,0,0,0.409952607,0.234597156,0,22,PAN,0.343902439,0,0,1,0,0.509,PAN,TRUE
22003,362,116119267,540,10,489,0.011880395,13094,0.162288071,19278.95196,132067.0525,0.223756906,0.196132597,13,0,0.486187845,0.20441989,0.406077348,22,PAN,0.310240964,0,1,0,0,-0.162,PAN,TRUE
22004,641,239971543,8712,50,551,0.034154842,68095,0.097554887,19999.86217,181842.6849,0.126365055,0.166926677,11,0,0.449297972,0.241809672,0,22,PAN,0.304794521,0,0,1,0,-0.007,PAN,TRUE
22006,1556,1090800204,15253,149,19899,0.411805343,198665,0.102987441,57378.24655,277752.3541,0.479434447,0.257712082,16,0,0.426092545,0.210154242,0,22,PAN,0.327880027,0,0,0,1,-1.878,PAN,TRUE
22007,399,148726784,4010,28,4033,0.127631003,43739,0.089142413,23575.46102,188725.0602,0.350877193,0.175438596,16,0,0.441102757,0.260651629,0.035087719,22,PRI,0.306590258,0,0,1,0,-0.652,PRI-PNA-PT,FALSE
22008,251,149968706,3950,42,1002,0.175554557,36554,0.09238387,24233.9871,326300.996,0.414342629,0.19123506,0,0,0.529880478,0.19123506,0.035856574,22,PRI,0.327102804,0,0,1,0,-0.393,PRI,FALSE
